From,To,distance,time
571QE816,571QE807,4.900229819,9.800459639
571QE823,571QE807,3.865860928,7.731721857
571QE825,571QE807,3.93137213,7.862744261
571QE826,571QE807,3.292183302,6.584366604
571QE829,571QE807,4.134537696,8.269075393
571QE832,571QE807,4.040951631,8.081903263
571QE833,571QE807,3.910616983,7.821233966
571QC802,571QE813,3.95842838,7.91685676
571QC803,571QE813,4.300372768,8.600745536
571QC805,571QE813,5.202686044,10.40537209
571QC809,571QE813,4.313102706,8.626205413
571QC811,571QE813,5.048783763,10.09756753
571QC813,571QE813,4.634706373,9.269412746
571QC814,571QE813,5.283912551,10.5678251
571QC816,571QE813,6.853476263,13.70695253
571QC820,571QE813,7.498272611,14.99654522
571QC822,571QE813,6.264541474,12.52908295
571QC823,571QE813,5.536089894,11.07217979
571QC824,571QE813,5.214828677,10.42965735
571QC828,571QE813,6.998433039,13.99686608
571QC826,571QE813,6.937972227,13.87594445
571QD802,571QE813,6.168586196,12.33717239
571QD804,571QE813,5.490170964,10.98034193
571QD809,571QE813,6.673490996,13.34698199
571QD812,571QE813,5.762133437,11.52426687
571QD813,571QE813,7.011911555,14.02382311
571QD814,571QE813,5.657591157,11.31518231
571QD815,571QE813,6.111627778,12.22325556
571QD816,571QE813,3.995822895,7.99164579
571QD818,571QE813,2.564375235,5.128750469
571QD820,571QE813,4.320099736,8.640199473
571QD821,571QE813,5.034757631,10.06951526
571NF801,571QE813,3.359358163,6.718716327
571NF805,571QE813,3.763386457,7.526772915
571NF806,571QE813,3.757335915,7.514671831
571NF807,571QE813,4.227647988,8.455295976
571NF808,571QE813,6.621930939,13.24386188
571NF809,571QE813,5.05628614,10.11257228
571AG803,571QE813,8.548282775,17.09656555
571AG806,571QE813,6.021821363,12.04364273
571QE801,571QE813,2.259139305,4.51827861
571QE807,571QE813,2.353029456,4.706058913
571QE813,571QE813,0,0
571QE814,571QE813,0.257495607,0.514991214
571QE819,571QE813,2.01893142,4.037862839
571QE820,571QE813,2.175712727,4.351425454
571QE821,571QE813,2.254836489,4.509672979
571QE827,571QE813,0.996164599,1.992329199
571QE837,571QE813,1.489695364,2.979390728
571QC806,571QE813,2.544843652,5.089687304
571QC807,571QE813,2.545849824,5.091699649
571QC808,571QE813,2.836099076,5.672198153
571QE806,571QE813,1.454221517,2.908443035
571QE810,571QE813,2.528874801,5.057749602
571QE815,571QE813,3.375965084,6.751930168
571QE816,571QE813,3.688534774,7.377069548
571QE823,571QE813,2.188083213,4.376166426
571QE825,571QE813,2.512533071,5.025066143
571QE826,571QE813,2.262012728,4.524025456
571QE829,571QE813,1.959240043,3.918480085
571QE832,571QE813,1.71634818,3.43269636
571QE833,571QE813,3.144390665,6.28878133
571QC802,571QE814,3.702618476,7.405236953
571QC803,571QE814,4.043412884,8.086825767
571QC805,571QE814,4.950966746,9.901933491
571QC809,571QE814,4.056930327,8.113860655
571QC811,571QE814,4.792241882,9.584483764
571QC813,571QE814,4.38434754,8.76869508
571QC814,571QE814,5.035229414,10.07045883
571QC816,571QE814,6.598507505,13.19701501
571QC820,571QE814,7.245785762,14.49157152
571QC822,571QE814,6.007173163,12.01434633
571QC823,571QE814,5.278942509,10.55788502
571QC824,571QE814,4.96072492,9.921449839
571QC828,571QE814,6.754689168,13.50937834
571QC826,571QE814,6.681433309,13.36286662
571QD802,571QE814,6.033127983,12.06625597
571QD804,571QE814,5.344227693,10.68845539
571QD809,571QE814,6.491811528,12.98362306
571QD812,571QE814,5.572347191,11.14469438
571QD813,571QE814,6.820555806,13.64111161
571QD814,571QE814,5.445211142,10.89042228
571QD815,571QE814,5.948741592,11.89748318
571QD816,571QE814,3.858094025,7.716188051
571QD818,571QE814,2.429338195,4.858676389
571QD820,571QE814,4.093862585,8.18772517
571QD821,571QE814,4.922993648,9.845987296
571NF801,571QE814,3.238020108,6.476040217
571NF805,571QE814,3.647989457,7.295978914
571NF806,571QE814,3.71813045,7.4362609
571NF807,571QE814,4.030183952,8.060367904
571NF808,571QE814,6.593896074,13.18779215
571NF809,571QE814,5.048102009,10.09620402
571AG803,571QE814,8.291194489,16.58238898
571AG806,571QE814,5.765009331,11.53001866
571QE801,571QE814,2.027611148,4.055222296
571QE807,571QE814,2.116872734,4.233745468
571QE813,571QE814,0.257495491,0.514990983
571QE814,571QE814,0,0
571QE819,571QE814,1.837146718,3.674293436
571QE820,571QE814,2.046263551,4.092527103
571QE821,571QE814,2.169214901,4.338429801
571QE827,571QE814,0.827225535,1.654451071
571QE837,571QE814,1.232228028,2.464456057
571QC806,571QE814,2.37846067,4.75692134
571QC807,571QE814,2.379451958,4.758903916
571QC808,571QE814,2.643933474,5.287866948
571QE806,571QE814,1.420092827,2.840185655
571QE810,571QE814,2.424619592,4.849239184
571QE815,571QE814,3.368082538,6.736165076
571QE816,571QE814,3.670944538,7.341889076
571QE823,571QE814,2.222930404,4.445860807
571QE825,571QE814,2.505725123,5.011450246
571QE826,571QE814,2.18208489,4.36416978
571QE829,571QE814,2.116172424,4.232344847
571QE832,571QE814,1.930672081,3.861344163
571QE833,571QE814,3.054206913,6.108413827
571QC802,571QE819,3.035721424,6.071442848
571QC803,571QE819,3.242752347,6.485504694
571QC805,571QE819,3.613993459,7.227986918
571QC809,571QE819,3.323439411,6.646878821
571QC811,571QE819,3.663792461,7.327584921
571QC813,571QE819,3.039319465,6.07863893
571QC814,571QE819,3.622207027,7.244414054
571QC816,571QE819,5.316019312,10.63203862
571QC820,571QE819,5.868522779,11.73704556
571QC822,571QE819,4.912784276,9.825568552
571QC823,571QE819,4.181366526,8.362733053
571QC824,571QE819,3.699425741,7.398851481
571QC828,571QE819,5.218989447,10.43797889
571QC826,571QE819,5.478770165,10.95754033
571QD802,571QE819,6.805600061,13.61120012
571QD804,571QE819,6.069932141,12.13986428
571QD809,571QE819,6.862879231,13.72575846
571QD812,571QE819,5.906243575,11.81248715
571QD813,571QE819,7.082028286,14.16405657
571QD814,571QE819,5.532654544,11.06530909
571QD815,571QE819,6.511716691,13.02343338
571QD816,571QE819,4.73674722,9.473494441
571QD818,571QE819,3.485992408,6.971984816
571QD820,571QE819,4.100562633,8.201125266
571QD821,571QE819,5.900876817,11.80175363
571NF801,571QE819,1.556852423,3.113704846
571NF805,571QE819,1.971163364,3.942326727
571NF806,571QE819,2.460481069,4.920962138
571NF807,571QE819,2.216666717,4.433333435
571NF808,571QE819,5.244328556,10.48865711
571NF809,571QE819,3.876172249,7.752344497
571AG803,571QE819,7.281547469,14.56309494
571AG806,571QE819,4.859558027,9.719116054
571QE801,571QE819,2.367480655,4.734961309
571QE807,571QE819,0.835503428,1.671006855
571QE813,571QE819,2.019031602,4.038063203
571QE814,571QE819,1.837223193,3.674446386
571QE819,571QE819,0,0
571QE820,571QE819,0.548277399,1.096554798
571QE821,571QE819,0.953971146,1.907942292
571QE827,571QE819,2.181431917,4.362863834
571QE837,571QE819,1.342196762,2.684393525
571QC806,571QE819,0.562637437,1.125274874
571QC807,571QE819,0.563545946,1.127091892
571QC808,571QE819,0.823722509,1.647445018
571QE806,571QE819,3.017596296,6.035192592
571QE810,571QE819,3.641747816,7.283495632
571QE815,571QE819,4.894883166,9.789766332
571QE816,571QE819,5.152327684,10.30465537
571QE823,571QE819,3.913374423,7.826748847
571QE825,571QE819,4.078450507,8.156901014
571QE826,571QE819,3.535560196,7.071120392
571QE829,571QE819,3.953013062,7.906026124
571QE832,571QE819,3.729568572,7.459137145
571QE833,571QE819,4.271866065,8.543732131
571QC802,571QE820,3.554613965,7.10922793
571QC803,571QE820,3.741044602,7.482089205
571QC805,571QE820,3.973965296,7.947930593
571QC809,571QE820,3.829782686,7.659565372
571QC811,571QE820,4.087925119,8.175850238
571QC813,571QE820,3.411091913,6.822183825
571QC814,571QE820,3.951844313,7.903688625
571QC816,571QE820,5.668224688,11.33644938
571QC820,571QE820,6.179362512,12.35872502
571QC822,571QE820,5.326519889,10.65303978
571QC823,571QE820,4.604382788,9.208765577
571QC824,571QE820,4.08384491,8.167689819
571QC828,571QE820,5.462981608,10.92596322
571QC826,571QE820,5.855290407,11.71058081
571QD802,571QE820,7.330628787,14.66125757
571QD804,571QE820,6.596710479,13.19342096
571QD809,571QE820,7.409584251,14.8191685
571QD812,571QE820,6.452885005,12.90577001
571QD813,571QE820,7.630302044,15.26060409
571QD814,571QE820,6.080551867,12.16110373
571QD815,571QE820,7.050679077,14.10135815
571QD816,571QE820,5.241727005,10.48345401
571QD818,571QE820,3.952380154,7.904760307
571QD820,571QE820,4.648704694,9.297409388
571QD821,571QE820,6.400587766,12.80117553
571NF801,571QE820,1.19260975,2.3852195
571NF805,571QE820,1.605438658,3.210877316
571NF806,571QE820,1.934193489,3.868386979
571NF807,571QE820,2.262012997,4.524025993
571NF808,571QE820,4.758237747,9.516475495
571NF809,571QE820,3.349932019,6.699864039
571AG803,571QE820,7.696641532,15.39328306
571AG806,571QE820,5.317142483,10.63428497
571QE801,571QE820,2.890564496,5.781128993
571QE807,571QE820,1.358710463,2.717420926
571QE813,571QE820,2.175795565,4.35159113
571QE814,571QE820,2.046319027,4.092638054
571QE819,571QE820,0.548282026,1.096564052
571QE820,571QE820,0,0
571QE821,571QE820,0.417520267,0.835040534
571QE827,571QE820,2.545089885,5.090179769
571QE837,571QE820,1.82591508,3.651830159
571QC806,571QE820,0.532255232,1.064510463
571QC807,571QE820,0.533105242,1.066210485
571QC808,571QE820,0.983704833,1.967409666
571QE806,571QE820,3.355187355,6.71037471
571QE810,571QE820,4.083460737,8.166921475
571QE815,571QE820,5.277142696,10.55428539
571QE816,571QE820,5.549766443,11.09953289
571QE823,571QE820,4.227623444,8.455246887
571QE825,571QE820,4.439343083,8.878686167
571QE826,571QE820,3.947709206,7.895418412
571QE829,571QE820,4.13477913,8.269558261
571QE832,571QE820,3.828811064,7.657622128
571QE833,571QE820,4.721994667,9.443989334
571QC802,571QE821,3.972143652,7.944287303
571QC803,571QE821,4.157325706,8.314651412
571QC805,571QE821,4.347699578,8.695399155
571QC809,571QE821,4.246890904,8.493781809
571QC811,571QE821,4.485417566,8.970835132
571QC813,571QE821,3.791636558,7.583273115
571QC814,571QE821,4.312747978,8.625495956
571QC816,571QE821,6.034274863,12.06854973
571QC820,571QE821,6.524891465,13.04978293
571QC822,571QE821,5.718495559,11.43699112
571QC823,571QE821,5.000662577,10.00132515
571QC824,571QE821,4.467001569,8.934003138
571QC828,571QE821,5.776051315,11.55210263
571QC826,571QE821,6.231665509,12.46333102
571QD802,571QE821,7.679409206,15.35881841
571QD804,571QE821,6.948539914,13.89707983
571QD809,571QE821,7.797376516,15.59475303
571QD812,571QE821,6.840772327,13.68154465
571QD813,571QE821,8.026348372,16.05269674
571QD814,571QE821,6.483089185,12.96617837
571QD815,571QE821,7.420990824,14.84198165
571QD816,571QE821,5.568738545,11.13747709
571QD818,571QE821,4.244737402,8.489474803
571QD820,571QE821,5.049983628,10.09996726
571QD821,571QE821,6.719532209,13.43906442
571NF801,571QE821,1.162245698,2.324491397
571NF805,571QE821,1.537675183,3.075350366
571NF806,571QE821,1.617928436,3.235856873
571NF807,571QE821,2.496135682,4.992271363
571NF808,571QE821,4.484795418,8.969590836
571NF809,571QE821,3.020618391,6.041236781
571AG803,571QE821,8.087042627,16.17408525
571AG806,571QE821,5.723761742,11.44752348
571QE801,571QE821,3.245688819,6.491377638
571QE807,571QE821,1.775221637,3.550443275
571QE813,571QE821,2.254887216,4.509774432
571QE814,571QE821,2.169242331,4.338484661
571QE819,571QE821,0.953989797,1.907979595
571QE820,571QE821,0.41752458,0.835049159
571QE821,571QE821,0,0
571QE827,571QE821,2.767183475,5.534366951
571QE837,571QE821,2.155071166,4.310142333
571QC806,571QE821,0.879758495,1.759516989
571QC807,571QE821,0.880373799,1.760747598
571QC808,571QE821,1.335191236,2.670382471
571QE806,571QE821,3.543555023,7.087110047
571QE810,571QE821,4.352432886,8.704865772
571QE815,571QE821,5.487173687,10.97434737
571QE816,571QE821,5.771867049,11.5437341
571QE823,571QE821,4.387728788,8.775457576
571QE825,571QE821,4.636136813,9.272273626
571QE826,571QE821,4.191611541,8.383223081
571QE829,571QE821,4.190924849,8.381849699
571QE832,571QE821,3.825174926,7.650349853
571QE833,571QE821,4.995383771,9.990767541
571QC802,571QE827,3.216363674,6.432727348
571QC803,571QE827,3.588582425,7.17716485
571QC805,571QE827,4.702424134,9.404848269
571QC809,571QE827,3.574443425,7.14888685
571QC811,571QE827,4.44338302,8.88676604
571QC813,571QE827,4.164862811,8.329725621
571QC814,571QE827,4.827181969,9.654363938
571QC816,571QE827,6.274611376,12.54922275
571QC820,571QE827,6.963322997,13.92664599
571QC822,571QE827,5.603264639,11.20652928
571QC823,571QE827,4.89742688,9.79485376
571QC824,571QE827,4.671185207,9.342370414
571QC828,571QE827,6.583090715,13.16618143
571QC826,571QE827,6.314594999,12.62919
571QD802,571QE827,5.208029965,10.41605993
571QD804,571QE827,4.517151596,9.034303193
571QD809,571QE827,5.677456516,11.35491303
571QD812,571QE827,4.766259193,9.532518386
571QD813,571QE827,6.016200003,12.03240001
571QD814,571QE827,4.677655278,9.355310556
571QD815,571QE827,5.123448177,10.24689635
571QD816,571QE827,3.033198309,6.066396619
571QD818,571QE827,1.607851327,3.215702654
571QD820,571QE827,3.370207028,6.740414057
571QD821,571QE827,4.111398547,8.222797094
571NF801,571QE827,3.713641148,7.427282296
571NF805,571QE827,4.130860074,8.261720148
571NF806,571QE827,4.373208541,8.746417083
571NF807,571QE827,4.205082525,8.41016505
571NF808,571QE827,7.249548962,14.49909792
571NF809,571QE827,5.745836237,11.49167247
571AG803,571QE827,7.810498337,15.62099667
571AG806,571QE827,5.285297262,10.57059452
571QE801,571QE827,1.353285293,2.706570586
571QE807,571QE827,2.138552711,4.277105422
571QE813,571QE827,0.996141418,1.992282835
571QE814,571QE827,0.82721433,1.654428659
571QE819,571QE827,2.181391227,4.362782454
571QE820,571QE827,2.545071853,5.090143706
571QE821,571QE827,2.767180559,5.534361118
571QE827,571QE827,0,0
571QE837,571QE827,1.036140457,2.072280914
571QC806,571QE827,2.743133328,5.486266656
571QC807,571QE827,2.744017698,5.488035395
571QC808,571QE827,2.890935965,5.78187193
571QE806,571QE827,0.842752018,1.685504035
571QE810,571QE827,1.631424063,3.262848127
571QE815,571QE827,2.732034059,5.464068118
571QE816,571QE827,3.007800841,6.015601682
571QE823,571QE827,1.747820612,3.495641223
571QE825,571QE827,1.899745211,3.799490422
571QE826,571QE827,1.43052639,2.861052779
571QE829,571QE827,2.062158373,4.124316747
571QE832,571QE827,2.140960806,4.281921613
571QE833,571QE827,2.272212363,4.544424726
571QC802,571QE837,2.487111855,4.974223711
571QC803,571QE837,2.817292451,5.634584903
571QC805,571QE837,3.751686777,7.503373553
571QC809,571QE837,2.837633687,5.675267375
571QC811,571QE837,3.564308535,7.128617069
571QC813,571QE837,3.195532366,6.391064732
571QC814,571QE837,3.854388165,7.708776329
571QC816,571QE837,5.378376165,10.75675233
571QC820,571QE837,6.038734274,12.07746855
571QC822,571QE837,4.775139552,9.550279103
571QC823,571QE837,4.047810805,8.095621611
571QC824,571QE837,3.746916075,7.493832151
571QC828,571QE837,5.597496665,11.19499333
571QC826,571QE837,5.453065957,10.90613191
571QD802,571QE837,5.525958908,11.05191782
571QD804,571QE837,4.797041004,9.594082007
571QD809,571QE837,5.720477193,11.44095439
571QD812,571QE837,4.769624043,9.539248085
571QD813,571QE837,5.98985428,11.97970856
571QD814,571QE837,4.508955484,9.017910969
571QD815,571QE837,5.292728178,10.58545636
571QD816,571QE837,3.417490551,6.834981102
571QD818,571QE837,2.144027606,4.288055212
571QD820,571QE837,3.093336705,6.186673409
571QD821,571QE837,4.574739929,9.149479858
571NF801,571QE837,2.893486473,5.786972945
571NF805,571QE837,3.304096419,6.608192838
571NF806,571QE837,3.756077874,7.512155748
571NF807,571QE837,3.18880494,6.377609881
571NF808,571QE837,6.578453459,13.15690692
571NF809,571QE837,5.169005501,10.338011
571AG803,571QE837,7.062902738,14.12580548
571AG806,571QE837,4.539269335,9.07853867
571QE801,571QE837,1.111712791,2.223425582
571QE807,571QE837,1.109025504,2.218051009
571QE813,571QE837,1.489693464,2.979386929
571QE814,571QE837,1.232227011,2.464454021
571QE819,571QE837,1.342196676,2.684393353
571QE820,571QE837,1.825910967,3.651821935
571QE821,571QE837,2.155050573,4.310101145
571QE827,571QE837,1.036166792,2.072333584
571QE837,571QE837,0,0
571QC806,571QE837,1.870074198,3.740148396
571QC807,571QE837,1.870809168,3.741618336
571QC808,571QE837,1.927029169,3.854058339
571QE806,571QE837,1.854844771,3.709689541
571QE810,571QE837,2.309787936,4.619575872
571QE815,571QE837,3.614112111,7.228224223
571QE816,571QE837,3.852376835,7.704753671
571QE823,571QE837,2.756986653,5.513973306
571QE825,571QE837,2.837672647,5.675345294
571QE826,571QE837,2.232272331,4.464544662
571QE829,571QE837,3.072354988,6.144709977
571QE832,571QE837,3.056795802,6.113591604
571QE833,571QE837,2.933711504,5.867423008
571QC802,571QC806,3.203096544,6.406193088
571QC803,571QC806,3.350027645,6.70005529
571QC805,571QC806,3.467893727,6.935787454
571QC809,571QC806,3.451247002,6.902494004
571QC811,571QC806,3.61661859,7.233237181
571QC813,571QC806,2.912658435,5.82531687
571QC814,571QC806,3.435155719,6.870311437
571QC816,571QC806,5.15555142,10.31110284
571QC820,571QC806,5.654894712,11.30978942
571QC822,571QC806,4.84381834,9.68763668
571QC823,571QC806,4.130055748,8.260111496
571QC824,571QC806,3.588507574,7.177015148
571QC828,571QC806,4.931014406,9.862028811
571QC826,571QC806,5.351847302,10.7036946
571QD802,571QC806,7.246639699,14.4932794
571QD804,571QC806,6.50846359,13.01692718
571QD809,571QC806,7.218077897,14.43615579
571QD812,571QC806,6.264349365,12.52869873
571QD813,571QC806,7.40889573,14.81779146
571QD814,571QC806,5.837328831,11.67465766
571QD815,571QC806,6.913046506,13.82609301
571QD816,571QC806,5.2173668,10.4347336
571QD818,571QC806,4.009190642,8.018381284
571QD820,571QC806,4.418431475,8.83686295
571QD821,571QC806,6.385639846,12.77127969
571NF801,571QC806,1.031736302,2.063472603
571NF805,571QC806,1.436269845,2.872539689
571NF806,571QC806,2.083463312,4.166926625
571NF807,571QC806,1.755053552,3.510107103
571NF808,571QC806,4.771431266,9.542862533
571NF809,571QC806,3.479358545,6.95871709
571AG803,571QC806,7.210750269,14.42150054
571AG806,571QC806,4.868392015,9.73678403
571QE801,571QC806,2.832576624,5.665153247
571QE807,571QC806,1.088403546,2.176807092
571QE813,571QC806,2.544991482,5.089982964
571QE814,571QC806,2.378576591,4.757153182
571QE819,571QC806,0.562640941,1.125281883
571QE820,571QC806,0.532256642,1.064513285
571QE821,571QC806,0.879746139,1.759492278
571QE827,571QC806,2.743201476,5.486402951
571QE837,571QC806,1.87007927,3.74015854
571QC806,571QC806,0,0
571QC807,571QC806,0.001016832,0.002033665
571QC808,571QC806,0.457512887,0.915025773
571QE806,571QC806,3.580142625,7.16028525
571QE810,571QC806,4.179332801,8.358665602
571QE815,571QC806,5.451069877,10.90213975
571QE816,571QC806,5.704549627,11.40909925
571QE823,571QC806,4.475963176,8.951926351
571QE825,571QC806,4.63878011,9.277560219
571QE826,571QC806,4.085507334,8.171014669
571QE829,571QC806,4.493844362,8.987688724
571QE832,571QC806,4.240763101,8.481526202
571QE833,571QC806,4.803308703,9.606617406
571QC802,571QC807,3.203016385,6.40603277
571QC803,571QC807,3.349834586,6.699669173
571QC805,571QC807,3.467277411,6.934554822
571QC809,571QC807,3.451088323,6.902176646
571QC811,571QC807,3.616155636,7.232311272
571QC813,571QC807,2.912084379,5.824168759
571QC814,571QC807,3.4344786,6.8689572
571QC816,571QC807,5.154893685,10.30978737
571QC820,571QC807,5.654158238,11.30831648
571QC822,571QC807,4.843302932,9.686605864
571QC823,571QC807,4.129577411,8.259154821
571QC824,571QC807,3.587943377,7.175886754
571QC828,571QC807,4.9301843,9.8603686
571QC826,571QC807,5.351237803,10.70247561
571QD802,571QC807,7.247090439,14.49418088
571QD804,571QC807,6.508910618,13.01782124
571QD809,571QC807,7.218327206,14.43665441
571QD812,571QC807,6.26460974,12.52921948
571QD813,571QC807,7.409082778,14.81816556
571QD814,571QC807,5.837477942,11.67495588
571QD815,571QC807,6.913401872,13.82680374
571QD816,571QC807,5.217929725,10.43585945
571QD818,571QC807,4.009887311,8.019774622
571QD820,571QC807,4.418621355,8.83724271
571QD821,571QC807,6.386209873,12.77241975
571NF801,571QC807,1.031121735,2.06224347
571NF805,571QC807,1.435589439,2.871178879
571NF806,571QC807,2.083289546,4.166579092
571NF807,571QC807,1.754063267,3.508126534
571NF808,571QC807,4.770943094,9.541886189
571NF809,571QC807,3.479096432,6.958192865
571AG803,571QC807,7.210215545,14.42043109
571AG806,571QC807,4.868002983,9.736005966
571QE801,571QC807,2.833121494,5.666242987
571QE807,571QC807,1.088654558,2.177309116
571QE813,571QC807,2.545997781,5.091995561
571QE814,571QC807,2.379567993,4.759135987
571QE819,571QC807,0.563549473,1.127098945
571QE820,571QC807,0.533106677,1.066213354
571QE821,571QC807,0.880361462,1.760722925
571QE827,571QC807,2.744085943,5.488171887
571QE837,571QC807,1.870814269,3.741628538
571QC806,571QC807,0.001016832,0.002033665
571QC807,571QC807,0,0
571QC808,571QC807,0.456807672,0.913615344
571QE806,571QC807,3.58104251,7.16208502
571QE810,571QC807,4.180080207,8.360160414
571QE815,571QC807,5.451903428,10.90380686
571QE816,571QC807,5.705359592,11.41071918
571QE823,571QC807,4.476878598,8.953757196
571QE825,571QC807,4.639646268,9.279292535
571QE826,571QC807,4.086308217,8.172616434
571QE829,571QC807,4.494840139,8.989680278
571QE832,571QC807,4.241777983,8.483555966
571QE833,571QC807,4.804030972,9.608061944
571QC802,571QC808,2.864454591,5.728909183
571QC803,571QC808,2.976769367,5.953538733
571QC805,571QC808,3.013894731,6.027789461
571QC809,571QC808,3.087476158,6.174952317
571QC811,571QC808,3.181528476,6.363056951
571QC813,571QC808,2.462680392,4.925360785
571QC814,571QC808,2.978015629,5.956031258
571QC816,571QC808,4.699028784,9.398057568
571QC820,571QC808,5.197822897,10.39564579
571QC822,571QC808,4.400198137,8.800396274
571QC823,571QC808,3.692117023,7.384234047
571QC824,571QC808,3.139326683,6.278653365
571QC828,571QC808,4.482384544,8.964769088
571QC826,571QC808,4.898162363,9.796324725
571QD802,571QC808,7.105230836,14.21046167
571QD804,571QC808,6.366776578,12.73355316
571QD809,571QC808,6.987422094,13.97484419
571QD812,571QC808,6.039950535,12.07990107
571QD813,571QC808,7.15325897,14.30651794
571QD814,571QC808,5.569867075,11.13973415
571QD815,571QC808,6.728087863,13.45617573
571QD816,571QC808,5.138337621,10.27667524
571QD818,571QC808,4.012938045,8.02587609
571QD820,571QC808,4.170883636,8.341767271
571QD821,571QC808,6.306820891,12.61364178
571NF801,571QC808,1.191124355,2.38224871
571NF805,571QC808,1.537676968,3.075353935
571NF806,571QC808,2.382377109,4.764754218
571NF807,571QC808,1.393466921,2.786933843
571NF808,571QC808,4.927214376,9.854428752
571NF809,571QC808,3.736233815,7.472467631
571AG803,571QC808,6.76425471,13.52850942
571AG806,571QC808,4.445701188,8.891402376
571QE801,571QC808,2.760652724,5.521305448
571QE807,571QC808,0.932461674,1.864923348
571QE813,571QC808,2.836300698,5.672601395
571QE814,571QC808,2.644103193,5.288206387
571QE819,571QC808,0.823739541,1.647479082
571QE820,571QC808,0.983703156,1.967406312
571QE821,571QC808,1.335166554,2.670333109
571QE827,571QC808,2.891064158,5.782128316
571QE837,571QC808,1.927061747,3.854123495
571QC806,571QC808,0.457510929,0.915021857
571QC807,571QC808,0.4568057,0.913611399
571QC808,571QC808,0,0
571QE806,571QC808,3.733731328,7.467462657
571QE810,571QC808,4.214313871,8.428627743
571QE815,571QC808,5.541197583,11.08239517
571QE816,571QC808,5.776268031,11.55253606
571QE823,571QC808,4.638850035,9.277700071
571QE825,571QC808,4.757764841,9.515529681
571QE826,571QC808,4.157650409,8.315300818
571QE829,571QC808,4.753776817,9.507553634
571QE832,571QC808,4.550183957,9.100367914
571QE833,571QC808,4.818796867,9.637593734
571QC802,571QE806,3.745405604,7.490811208
571QC803,571QE806,4.135287977,8.270575954
571QC805,571QE806,5.381562937,10.76312587
571QC809,571QE806,4.095318247,8.190636493
571QC811,571QE806,5.058671012,10.11734202
571QC813,571QE806,4.868387864,9.736775728
571QC814,571QE806,5.528387144,11.05677429
571QC816,571QE806,6.885550392,13.77110078
571QC820,571QE806,7.598584406,15.19716881
571QC822,571QE806,6.156938177,12.31387635
571QC823,571QE806,5.479790654,10.95958131
571QC824,571QE806,5.324705112,10.64941022
571QC828,571QE806,7.289569086,14.57913817
571QC826,571QE806,6.891634598,13.7832692
571QD802,571QE806,4.828493169,9.656986338
571QD804,571QE806,4.189555907,8.379111814
571QD809,571QE806,5.510473023,11.02094605
571QD812,571QE806,4.658289296,9.316578593
571QD813,571QE806,5.897800598,11.7956012
571QD814,571QE806,4.712691364,9.425382728
571QD815,571QE806,4.868019168,9.736038335
571QD816,571QE806,2.6921528,5.384305599
571QD818,571QE806,1.322096365,2.644192729
571QD820,571QE806,3.554651605,7.10930321
571QD821,571QE806,3.643867873,7.287735747
571NF801,571QE806,4.535900964,9.071801929
571NF805,571QE806,4.952682914,9.905365828
571NF806,571QE806,5.124713263,10.24942653
571NF807,571QE806,5.039638111,10.07927622
571NF808,571QE806,8.00362768,16.00725536
571NF809,571QE806,6.466820861,12.93364172
571AG803,571QE806,8.269017153,16.53803431
571AG806,571QE806,5.772035874,11.54407175
571QE801,571QE806,1.802334616,3.604669231
571QE807,571QE806,2.963700893,5.927401786
571QE813,571QE806,1.454216413,2.908432826
571QE814,571QE806,1.42009279,2.840185579
571QE819,571QE806,3.017503615,6.03500723
571QE820,571QE806,3.355129706,6.710259412
571QE821,571QE806,3.54352871,7.08705742
571QE827,571QE806,0.842741688,1.685483376
571QE837,571QE806,1.854772015,3.70954403
571QC806,571QE806,3.580010382,7.160020763
571QC807,571QE806,3.580910131,7.161820263
571QC808,571QE806,3.733520006,7.467040013
571QE806,571QE806,0,0
571QE810,571QE806,1.170521093,2.341042186
571QE815,571QE806,1.951186591,3.902373181
571QE816,571QE806,2.250969256,4.501938512
571QE823,571QE806,0.905981457,1.811962913
571QE825,571QE806,1.093266691,2.186533382
571QE826,571QE806,0.851643367,1.703286734
571QE829,571QE806,1.445262929,2.890525859
571QE832,571QE806,1.756760187,3.513520375
571QE833,571QE806,1.731021872,3.462043744
571QC802,571QE810,3.343570439,6.687140878
571QC803,571QE810,3.735541581,7.471083162
571QC805,571QE810,5.17411232,10.34822464
571QC809,571QE810,3.655727899,7.311455798
571QC811,571QE810,4.733970604,9.467941207
571QC813,571QE810,4.735604213,9.471208426
571QC814,571QE810,5.365996424,10.73199285
571QC816,571QE810,6.499653807,12.99930761
571QC820,571QE810,7.24590894,14.49181788
571QC822,571QE810,5.687088673,11.37417735
571QC823,571QE810,5.079448286,10.15889657
571QC824,571QE810,5.064971845,10.12994369
571QC828,571QE810,7.097149117,14.19429823
571QC826,571QE810,6.444528501,12.889057
571QD802,571QE810,3.664366111,7.328732221
571QD804,571QE810,3.019026252,6.038052505
571QD809,571QE810,4.362217192,8.724434385
571QD812,571QE810,3.539773858,7.079547717
571QD813,571QE810,4.764955612,9.529911225
571QD814,571QE810,3.68128023,7.362560459
571QD815,571QE810,3.701454182,7.402908363
571QD816,571QE810,1.522077997,3.044155994
571QD818,571QE810,0.336392798,0.672785595
571QD820,571QE810,2.704963272,5.409926545
571QD821,571QE810,2.505982674,5.011965347
571NF801,571QE810,5.19821246,10.39642492
571NF805,571QE810,5.611018459,11.22203692
571NF806,571QE810,5.969336289,11.93867258
