from,to,dist,time
571QKD,571SC,120.994,241.988
571QKD,571FG,46.781,98.562
571QKD,571MQ,25.23,55.46
571QKD,571NF,32.208,64.416
571QKD,571NG,43.845,87.69
571QKD,571FA,23.011,51.022
571QKD,571FP,22.243,49.486
571QKD,571HJ,28.187,61.374
571QKD,571LB,18.543,42.086
571QKD,571QKA,32.345,64.69
571QKD,571QKB,19.489,38.978
571QKD,571QKC,60.951,121.902
571QKD,571QKE,28.393,61.786
571QKD,571QKF,14.209,28.418
571QKD,571QKG,58.604,117.208
571QKD,571QKT,0,5
571QKD,571FM,28.94,62.88
571QKD,571FD,31.572,68.144
571QKD,571FR,40.907,86.814
571QKD,571FS,43.354,91.708
571QKD,571LH,28.66,62.32
571QKD,571SH,50.508,106.016
571QKD,571FK,91.36,182.72
571QKD,571G,69.505,139.01
571QKD,571GB,57.462,114.924
571QKD,571GC,73.945,147.89
571QKD,571HG,78.254,156.508
571QKD,571SB,66.456,132.912
571QKD,571SD,66.385,132.77
571QKD,571CK,28.965,62.93
571QKD,571CL,28.127,61.254
571QKD,571FB,27.388,59.776
571QKD,571CD,29.158,58.316
571QKD,571HN,51.338,102.676
571QKD,571J,25.885,51.77
571QKD,571JB,24.486,48.972
571QKD,571KA,18.523,37.046
571QKD,571KL,23.112,46.224
571QKD,571FE,19.627,44.254
571QKD,571MC,14.333,33.666
571QKD,571MF,17.141,39.282
571QKD,571M,20.23,45.46
571QKD,571MB,17.433,39.866
571QKD,571MD,31.531,68.062
571QKD,571NA,50.782,101.564
571QKD,571NE,45.241,90.482
571QKD,571NC,13.73,27.46
571QKD,571P,24.832,49.664
571QKD,571PB,17.491,34.982
571QKD,571PC,23.548,47.096
571QKD,571PD,30.877,61.754
571QKD,571AJ,27.42,54.84
571QKD,571KJ,26.815,53.63
571QKD,571PF,26.092,52.184
571QKD,571PG,52.394,104.788
571QKD,571PH,16.542,33.084
571QKD,571AE,55.664,111.328
571QKD,571HP,54.08,108.16
571QKD,571QF,60.807,121.614
571QKD,571QA,25.297,50.594
571QKD,571QC,31.829,63.658
571QKD,571QD,28.211,56.422
571QKD,571QE,29.726,59.452
571QKD,571QM,21.765,48.53
571QKD,571L,109.205,218.41
571QKD,571LA,107.717,215.434
571QKD,571SF,182.605,365.21
571QKD,571SA,161.209,322.418
571QKD,571SE,156.19,312.38
571QKD,571SP,176.782,353.564
571QKD,571SQ,136.042,272.084
571QKD,571ST,150.216,300.432
571QKD,571NB,58.242,116.484
571QKD,571NH,57.746,115.492
571QKD,571QB,65.78,131.56
571QKD,571FX,18.915,42.83
571QKD,571KM,20.522,46.044
571QKD,571TC,26.725,53.45
571QKD,571TB,33.825,67.65
571QKD,571TE,40.464,80.928
571QKD,571TK,25.34,50.68
571QKD,571TP,40.575,81.15
571QKD,571W,0.179,0.358
571QKD,571WA,15.259,35.518
571QKD,571WW,20.737,46.474
571QKE,571AA,12.448,29.896
571QKE,571AD,19.416,43.832
571QKE,571AF,15.368,35.736
571QKE,571AG,28.566,62.132
571QKE,571AC,28.204,61.408
571QKE,571AQ,30.034,65.068
571QKE,571AM,13.51,32.02
571QKE,571AB,61.994,128.988
571QKE,571JC,63.216,131.432
571QKE,571KH,72.731,150.462
571QKE,571TH,96.329,197.658
571QKE,571TL,51.03,107.06
571QKE,571DA,24.264,53.528
571QKE,571K,18.85,42.7
571QKE,571KF,20.69,46.38
571QKE,571KC,25.361,55.722
571QKE,571TD,25.632,56.264
571QKE,571TN,27.289,59.578
571QKE,571HC,20.808,46.616
571QKE,571TM,21.448,47.896
571QKE,571B,17.102,39.204
571QKE,571BM,9.182,23.364
571QKE,571CAE,4.847,9.694
571QKE,571FC,4.308,8.616
571QKE,571FN,8.442,16.884
571QKE,571LD,3.084,6.168
571QKE,571FT,4.205,8.41
571QKE,571KB,4.978,9.956
571QKE,571CS,11.901,28.802
571QKE,571D,17.621,40.242
571QKE,571DC,25.906,56.812
571QKE,571CC,12.899,25.798
571QKE,571FQ,15.908,31.816
571QKE,571HK,13.999,27.998
571QKE,571E,11.111,27.222
571QKE,571EA,11.026,27.052
571QKE,571HB,28.015,61.03
571QKE,571KT,28.355,61.71
571QKE,571DB,23.389,51.778
571QKE,571DJ,20.853,46.706
571QKE,571H,34.662,74.324
571QKE,571TF,33.546,72.092
571QKE,571TQ,27.887,60.774
571QKE,571FF,6.909,13.818
571QKE,571FH,10.796,21.592
571QKE,571FL,8.422,16.844
571QKE,571FJ,89.664,184.328
571QKE,571SC,90.131,185.262
571QKE,571FG,53.867,107.734
571QKE,571MQ,56.703,113.406
571QKE,571NF,26.081,57.162
571QKE,571NG,36.334,77.668
571QKE,571FA,7.492,14.984
571QKE,571FP,10.382,20.764
571QKE,571HJ,5.322,10.644
571QKE,571LB,11.933,23.866
571QKE,571QKA,26.218,57.436
571QKE,571QKB,26.575,58.15
571QKE,571QKC,28.614,62.228
571QKE,571QKD,28.117,61.234
571QKE,571QKF,13.502,32.004
571QKE,571QKG,41.757,88.514
571QKE,571QKT,0,0
571QKE,571FM,3.543,7.086
571QKE,571FD,20.548,41.096
571QKE,571FR,18.547,37.094
571QKE,571FS,36.439,72.878
571QKE,571LH,16.926,33.852
571QKE,571SH,32.345,64.69
571QKE,571FK,57.399,119.798
571QKE,571G,35.544,76.088
571QKE,571GB,26.599,58.198
571QKE,571GC,43.082,91.164
571QKE,571HG,47.391,99.782
571QKE,571SB,35.593,76.186
571QKE,571SD,32.424,69.848
571QKE,571CK,4.532,9.064
571QKE,571CL,0.65,1.3
571QKE,571FB,2.287,4.574
571QKE,571CD,20.623,46.246
571QKE,571HN,26.845,58.69
571QKE,571J,17.315,39.63
571QKE,571JB,18.383,41.766
571QKE,571KA,13.94,32.88
571QKE,571KL,17.009,39.018
571QKE,571FE,36.069,72.138
571QKE,571MC,37.253,74.506
571QKE,571MF,28.308,56.616
571QKE,571M,27.316,54.632
571QKE,571MB,24.439,48.878
571QKE,571MD,38.617,77.234
571QKE,571NA,40.074,85.148
571QKE,571NE,33.783,72.566
571QKE,571NC,21.617,48.234
571QKE,571P,10.615,26.23
571QKE,571PB,11.064,27.128
571QKE,571PC,12.221,29.442
571QKE,571PD,8.043,21.086
571QKE,571AJ,18.026,41.052
571QKE,571KJ,17.169,39.338
571QKE,571PF,7.381,19.762
571QKE,571PG,16.18,37.36
571QKE,571PH,11.079,27.158
571QKE,571AE,29.694,64.388
571QKE,571HP,35.476,75.952
571QKE,571QF,28.47,61.94
571QKE,571QA,18.741,42.482
571QKE,571QC,25.914,56.828
571QKE,571QD,22.108,49.216
571QKE,571QE,23.822,52.644
571QKE,571QM,28.851,57.702
571QKE,571L,78.342,161.684
571QKE,571LA,76.854,158.708
571QKE,571SF,151.742,308.484
571QKE,571SA,130.346,265.692
571QKE,571SE,125.327,255.654
571QKE,571SP,145.919,296.838
571QKE,571SQ,105.179,215.358
571QKE,571ST,119.353,243.706
571QKE,571NB,32.272,69.544
571QKE,571NH,42.238,89.476
571QKE,571QB,39.648,84.296
571QKE,571FX,13.623,27.246
571QKE,571KM,15.06,30.12
571QKE,571TC,40.089,85.178
571QKE,571TB,27.744,60.488
571QKE,571TE,37.923,80.846
571QKE,571TK,26.531,58.062
571QKE,571TP,37.51,80.02
571QKE,571W,27.937,60.874
571QKE,571WA,22.265,44.53
571QKE,571WW,27.823,55.646
571QKF,571AA,6.402,12.804
571QKF,571AD,9.468,18.936
571QKF,571AF,5.471,10.942
571QKF,571AG,21.807,43.614
571QKF,571AC,19.379,38.758
571QKF,571AQ,31.803,63.606
571QKF,571AM,0.008,0.016
571QKF,571AB,52.46,104.92
571QKF,571JC,53.682,107.364
571QKF,571KH,63.197,126.394
571QKF,571TH,86.795,173.59
571QKF,571TL,41.496,82.992
571QKF,571DA,14.639,29.278
571QKF,571K,6.009,12.018
571QKF,571KF,11.065,22.13
571QKF,571KC,15.736,31.472
571QKF,571TD,12.583,25.166
571QKF,571TN,21.29,42.58
571QKF,571HC,11.218,22.436
571QKF,571TM,9.225,18.45
571QKF,571B,8.594,17.188
571QKF,571BM,9.455,18.91
571QKF,571CAE,15.628,36.256
571QKF,571FC,16.014,37.028
571QKF,571FN,17.521,40.042
571QKF,571LD,13.565,32.13
571QKF,571FT,17.144,39.288
571QKF,571KB,15.759,36.518
571QKF,571CS,6.951,13.902
571QKF,571D,7.374,14.748
571QKF,571DC,19.147,38.294
571QKF,571CC,22.146,49.292
571QKF,571FQ,27.317,59.634
571QKF,571HK,40.402,85.804
571QKF,571E,7.968,15.936
571QKF,571EA,5.821,11.642
571QKF,571HB,19.19,38.38
571QKF,571KT,19.53,39.06
571QKF,571DB,13.764,27.528
571QKF,571DJ,11.228,22.456
571QKF,571H,24.433,48.866
571QKF,571TF,21.565,43.13
571QKF,571TQ,21.103,42.206
571QKF,571FF,17.236,39.472
571QKF,571FH,22.067,49.134
571QKF,571FL,19.693,44.386
571QKF,571FJ,120.118,240.236
571QKF,571SC,101.402,202.804
571QKF,571FG,55.556,116.112
571QKF,571MQ,58.392,121.784
571QKF,571NF,18.9,37.8
571QKF,571NG,31.679,63.358
571QKF,571FA,15.541,36.082
571QKF,571FP,14.144,33.288
571QKF,571HJ,13.286,31.572
571QKF,571LB,12.047,29.094
571QKF,571QKA,19.037,38.074
571QKF,571QKB,28.264,56.528
571QKF,571QKC,18.592,37.184
571QKF,571QKD,15.351,30.702
571QKF,571QKE,14.261,33.522
571QKF,571QKG,28.301,56.602
571QKF,571QKT,0,5
571QKF,571FM,16.78,38.56
571QKF,571FD,40.108,85.216
571QKF,571FR,29.818,64.636
571QKF,571FS,51.89,108.78
571QKF,571LH,26.183,57.366
571QKF,571SH,59.044,123.088
571QKF,571FK,68.67,137.34
571QKF,571G,46.815,93.63
571QKF,571GB,37.87,75.74
571QKF,571GC,54.353,108.706
571QKF,571HG,58.662,117.324
571QKF,571SB,46.864,93.728
571QKF,571SD,43.695,87.39
571QKF,571CK,12.401,29.802
571QKF,571CL,14.362,33.724
571QKF,571FB,17.639,40.278
571QKF,571CD,13.113,26.226
571QKF,571HN,26.701,53.402
571QKF,571J,9.805,19.61
571QKF,571JB,11.944,23.888
571QKF,571KA,2.911,5.822
571QKF,571KL,8.362,16.724
571QKF,571FE,33.722,72.444
571QKF,571MC,28.428,61.856
571QKF,571MF,30.077,65.154
571QKF,571M,29.005,63.01
571QKF,571MB,26.208,57.416
571QKF,571MD,40.306,85.612
571QKF,571NA,33.315,66.63
571QKF,571NE,27.024,54.048
571QKF,571NC,8.255,16.51
571QKF,571P,5.465,10.93
571QKF,571PB,4.313,8.626
571QKF,571PC,4.762,9.524
571QKF,571PD,12.344,24.688
571QKF,571AJ,10.571,21.142
571QKF,571KJ,9.714,19.428
571QKF,571PF,6.316,12.632
571QKF,571PG,21.959,43.918
571QKF,571PH,3.033,6.066
571QKF,571AE,19.058,38.116
571QKF,571HP,29.443,58.886
571QKF,571QF,18.448,36.896
571QKF,571QA,11.56,23.12
571QKF,571QC,19.155,38.31
571QKF,571QD,15.669,31.338
571QKF,571QE,17.052,34.104
571QKF,571QM,30.54,66.08
571QKF,571L,89.613,179.226
571QKF,571LA,88.125,176.25
571QKF,571SF,163.013,326.026
571QKF,571SA,141.617,283.234
571QKF,571SE,136.598,273.196
571QKF,571SP,157.19,314.38
571QKF,571SQ,116.45,232.9
571QKF,571ST,130.624,261.248
571QKF,571NB,22.522,45.044
571QKF,571NH,27.443,54.886
571QKF,571QB,30.114,60.228
571QKF,571FX,16.989,38.978
571QKF,571KM,15.091,35.182
571QKF,571TC,28.213,56.426
571QKF,571TB,18.119,36.238
571QKF,571TE,28.298,56.596
571QKF,571TK,16.906,33.812
571QKF,571TP,27.885,55.77
571QKF,571W,15.171,30.342
571QKF,571WA,24.034,53.068
571QKF,571WW,29.512,64.024
571QKG,571AA,21.071,42.142
571QKG,571AD,24.589,49.178
571QKG,571AF,22.6,45.2
571QKG,571AG,12.898,25.796
571QKG,571AC,57.89,115.78
571QKG,571AQ,72.898,145.796
571QKG,571AM,28.052,56.104
571QKG,571AB,29.704,59.408
571QKG,571JC,30.926,61.852
571QKG,571KH,40.441,80.882
571QKG,571TH,64.039,128.078
571QKG,571TL,18.74,37.48
571QKG,571DA,32.061,64.122
571QKG,571K,27.041,54.082
571QKG,571KF,28.376,56.752
571QKG,571KC,42.034,84.068
571QKG,571TD,42.108,84.216
571QKG,571TN,45.944,91.888
571QKG,571HC,32.77,65.54
571QKG,571TM,30.777,61.554
571QKG,571B,19.08,38.16
571QKG,571BM,25.49,50.98
571QKG,571CAE,38.848,82.696
571QKG,571FC,44.132,93.264
571QKG,571FN,49.824,104.648
571QKG,571LD,45.426,95.852
571QKG,571FT,38.834,82.668
571QKG,571KB,38.979,82.958
571QKG,571CS,21.023,42.046
571QKG,571D,25.356,50.712
571QKG,571DC,18.758,37.516
571QKG,571CC,52.6,110.2
571QKG,571FQ,65.084,135.168
571QKG,571HK,46.344,97.688
571QKG,571E,24.003,48.006
571QKG,571EA,25.537,51.074
571QKG,571HB,57.253,114.506
571QKG,571KT,55.636,111.272
571QKG,571DB,31.411,62.822
571QKG,571DJ,24.934,49.868
571QKG,571H,46.461,92.922
571QKG,571TF,51.48,102.96
571QKG,571TQ,49.344,98.688
571QKG,571FF,36.115,77.23
571QKG,571FH,44.334,93.668
571QKG,571FL,38.746,82.492
571QKG,571FJ,97.362,194.724
571QKG,571SC,103.701,207.402
571QKG,571FG,89.403,183.806
571QKG,571MQ,71.294,147.588
571QKG,571NF,23.443,46.886
571QKG,571NG,34.093,68.186
571QKG,571FA,50.034,105.068
571QKG,571FP,40.962,86.924
571QKG,571HJ,46.9,98.8
571QKG,571LB,38.865,82.73
571QKG,571QKA,23.387,46.774
571QKG,571QKB,75.928,151.856
571QKG,571QKC,15.3,30.6
571QKG,571QKD,58.799,117.598
571QKG,571QKE,42.862,90.724
571QKG,571QKF,28.044,56.088
571QKG,571QKT,0,5
571QKG,571FM,39.316,83.632
571QKG,571FD,54.411,113.822
571QKG,571FR,43.797,92.594
571QKG,571FS,66.193,137.386
571QKG,571LH,50.382,105.764
571QKG,571SH,57.595,120.19
571QKG,571FK,62.093,124.186
571QKG,571G,46.315,92.63
571QKG,571GB,40.169,80.338
571QKG,571GC,56.652,113.304
571QKG,571HG,50.428,100.856
571QKG,571SB,49.163,98.326
571QKG,571SD,43.195,86.39
571QKG,571CK,35.224,75.448
571QKG,571CL,43.104,91.208
571QKG,571FB,40.867,86.734
571QKG,571CD,13.627,27.254
571QKG,571HN,8.695,17.39
571QKG,571J,16.902,33.804
571QKG,571JB,17.155,34.31
571QKG,571KA,25.33,50.66
571QKG,571KL,18.765,37.53
571QKG,571FE,65.691,136.382
571QKG,571MC,60.397,125.794
571QKG,571MF,63.205,131.41
571QKG,571M,76.669,158.338
571QKG,571MB,69.448,143.896
571QKG,571MD,87.97,180.94
571QKG,571NA,12.507,25.014
571QKG,571NE,19.299,38.598
571QKG,571NC,29.808,59.616
571QKG,571P,24.003,48.006
571QKG,571PB,29.571,59.142
571QKG,571PC,22.249,44.498
571QKG,571PD,27.993,55.986
571QKG,571AJ,16.044,32.088
571QKG,571KJ,16.543,33.086
571QKG,571PF,28.634,57.268
571QKG,571PG,29.204,58.408
571QKG,571PH,27.819,55.638
571QKG,571AE,14.767,29.534
571QKG,571HP,5.682,11.364
571QKG,571QF,15.156,30.312
571QKG,571QA,17.468,34.936
571QKG,571QC,18.766,37.532
571QKG,571QD,15.28,30.56
571QKG,571QE,18.819,37.638
571QKG,571QM,78.204,161.408
571QKG,571L,91.912,183.824
571QKG,571LA,90.424,180.848
571QKG,571SF,165.312,330.624
571QKG,571SA,143.916,287.832
571QKG,571SE,138.897,277.794
571QKG,571SP,159.489,318.978
571QKG,571SQ,118.749,237.498
571QKG,571ST,132.923,265.846
571QKG,571NB,9.781,19.562
571QKG,571NH,0.867,1.734
571QKG,571QB,7.04,14.08
571QKG,571FX,65.218,135.436
571QKG,571KM,41.909,88.818
571QKG,571TC,47.866,95.732
571QKG,571TB,30.196,60.392
571QKG,571TE,36.835,73.67
571QKG,571TK,43.204,86.408
571QKG,571TP,45.486,90.972
571QKG,571W,58.979,117.958
571QKG,571WA,71.698,148.396
571QKG,571WW,77.176,159.352
571QKT,571AA,0,5
571QKT,571AD,0,5
571QKT,571AF,0,5
571QKT,571AG,0,5
571QKT,571AC,0,5
571QKT,571AQ,0,5
571QKT,571AM,0,5
571QKT,571AB,0,5
571QKT,571JC,0,5
571QKT,571KH,0,5
571QKT,571TH,0,5
571QKT,571TL,0,5
571QKT,571DA,0,5
571QKT,571K,0,5
571QKT,571KF,0,5
571QKT,571KC,0,5
571QKT,571TD,0,5
571QKT,571TN,0,5
571QKT,571HC,0,5
571QKT,571TM,0,5
571QKT,571B,0,5
571QKT,571BM,0,5
571QKT,571CAE,0,0
571QKT,571FC,0,0
571QKT,571FN,0,0
571QKT,571LD,0,0
571QKT,571FT,0,0
571QKT,571KB,0,0
571QKT,571CS,0,5
571QKT,571D,0,5
571QKT,571DC,0,5
571QKT,571CC,0,0
571QKT,571FQ,0,0
571QKT,571HK,0,0
571QKT,571E,0,5
571QKT,571EA,0,5
571QKT,571HB,0,5
571QKT,571KT,0,5
571QKT,571DB,0,5
571QKT,571DJ,0,5
571QKT,571H,0,5
571QKT,571TF,0,5
571QKT,571TQ,0,5
571QKT,571FF,0,0
571QKT,571FH,0,0
571QKT,571FL,0,0
571QKT,571FJ,0,5
571QKT,571SC,0,5
571QKT,571FG,0,0
571QKT,571MQ,0,0
571QKT,571NF,0,5
571QKT,571NG,0,5
571QKT,571FA,0,0
571QKT,571FP,0,0
571QKT,571HJ,0,0
571QKT,571LB,0,0
571QKT,571QKA,0,5
571QKT,571QKB,0,5
571QKT,571QKC,0,5
571QKT,571QKD,0,5
571QKT,571QKE,0,0
571QKT,571QKF,0,5
571QKT,571QKG,0,5
571QKT,571FM,0,0
571QKT,571FD,0,0
571QKT,571FR,0,0
571QKT,571FS,0,0
571QKT,571LH,0,0
571QKT,571SH,0,0
571QKT,571FK,0,5
571QKT,571G,0,5
571QKT,571GB,0,5
571QKT,571GC,0,5
571QKT,571HG,0,5
571QKT,571SB,0,5
571QKT,571SD,0,5
571QKT,571CK,0,0
571QKT,571CL,0,0
571QKT,571FB,0,0
571QKT,571CD,0,5
571QKT,571HN,0,5
571QKT,571J,0,5
571QKT,571JB,0,5
571QKT,571KA,0,5
571QKT,571KL,0,5
571QKT,571FE,0,0
571QKT,571MC,0,0
571QKT,571MF,0,0
571QKT,571M,0,0
571QKT,571MB,0,0
571QKT,571MD,0,0
571QKT,571NA,0,5
571QKT,571NE,0,5
571QKT,571NC,0,5
571QKT,571P,0,5
571QKT,571PB,0,5
571QKT,571PC,0,5
571QKT,571PD,0,5
571QKT,571AJ,0,5
571QKT,571KJ,0,5
571QKT,571PF,0,5
571QKT,571PG,0,5
571QKT,571PH,0,5
571QKT,571AE,0,5
571QKT,571HP,0,5
571QKT,571QF,0,5
571QKT,571QA,0,5
571QKT,571QC,0,5
571QKT,571QD,0,5
571QKT,571QE,0,5
571QKT,571QM,0,0
571QKT,571L,0,5
571QKT,571LA,0,5
571QKT,571SF,0,5
571QKT,571SA,0,5
571QKT,571SE,0,5
571QKT,571SP,0,5
571QKT,571SQ,0,5
571QKT,571ST,0,5
571QKT,571NB,0,5
571QKT,571NH,0,5
571QKT,571QB,0,5
571QKT,571FX,0,0
571QKT,571KM,0,0
571QKT,571TC,0,5
571QKT,571TB,0,5
571QKT,571TE,0,5
571QKT,571TK,0,5
571QKT,571TP,0,5
571QKT,571W,0,5
571QKT,571WA,0,0
571QKT,571WW,0,0
571FM,571AA,11.938,28.876
571FM,571AD,18.906,42.812
571FM,571AF,14.858,34.716
571FM,571AG,28.056,61.112
571FM,571AC,34.387,73.774
571FM,571AQ,28.285,61.57
571FM,571AM,15.157,35.314
571FM,571AB,58.727,122.454
571FM,571JC,59.949,124.898
571FM,571KH,69.464,143.928
571FM,571TH,93.062,191.124
571FM,571TL,47.763,100.526
571FM,571DA,25.911,56.822
571FM,571K,20.497,45.994
571FM,571KF,22.337,49.674
571FM,571KC,27.008,59.016
571FM,571TD,29.594,64.188
571FM,571TN,30.744,66.488
571FM,571HC,26.226,57.452
571FM,571TM,24.233,53.466
571FM,571B,16.592,38.184
571FM,571BM,8.672,22.344
571FM,571CAE,3.337,6.674
571FM,571FC,5.172,10.344
571FM,571FN,10.864,21.728
571FM,571LD,6.466,12.932
571FM,571FT,1.917,3.834
571FM,571KB,3.468,6.936
571FM,571CS,11.391,27.782
571FM,571D,19.268,43.536
571FM,571DC,25.396,55.792
571FM,571CC,13.763,27.526
571FM,571FQ,16.772,33.544
571FM,571HK,14.823,29.646
571FM,571E,10.601,26.202
571FM,571EA,12.135,29.27
571FM,571HB,34.198,73.396
571FM,571KT,34.538,74.076
571FM,571DB,25.036,55.072
571FM,571DJ,22.5,50
571FM,571H,40.331,85.662
571FM,571TF,35.193,75.386
571FM,571TQ,34.134,73.268
571FM,571FF,4.042,8.084
571FM,571FH,9.521,19.042
571FM,571FL,4.303,8.606
571FM,571FJ,86.397,177.794
571FM,571SC,86.864,178.728
571FM,571FG,58.218,116.436
571FM,571MQ,61.054,122.108
571FM,571NF,25.571,56.142
571FM,571NG,35.824,76.648
571FM,571FA,11.074,22.148
571FM,571FP,14.733,29.466
571FM,571HJ,9.638,19.276
571FM,571LB,16.284,32.568
571FM,571QKA,25.708,56.416
571FM,571QKB,30.926,66.852
571FM,571QKC,25.347,55.694
571FM,571QKD,30.012,65.024
571FM,571QKE,3.902,7.804
571FM,571QKF,15.149,35.298
571FM,571QKG,38.49,81.98
571FM,571QKT,0,0
571FM,571FD,21.372,42.744
571FM,571FR,17.272,34.544
571FM,571FS,41.025,82.05
571FM,571LH,17.79,35.58
571FM,571SH,31.07,62.14
571FM,571FK,54.132,113.264
571FM,571G,32.277,69.554
571FM,571GB,23.332,51.664
571FM,571GC,39.815,84.63
571FM,571HG,44.124,93.248
571FM,571SB,32.326,69.652
571FM,571SD,29.157,63.314
571FM,571CK,7.944,15.888
571FM,571CL,4.144,8.288
571FM,571FB,2.453,4.906
571FM,571CD,20.113,45.226
571FM,571HN,26.335,57.67
571FM,571J,16.805,38.61
571FM,571JB,17.873,40.746
571FM,571KA,15.587,36.174
571FM,571KL,16.499,37.998
571FM,571FE,48.73,97.46
571FM,571MC,43.436,86.872
571FM,571MF,32.659,65.318
571FM,571M,31.667,63.334
571FM,571MB,22.036,44.072
571FM,571MD,42.968,85.936
571FM,571NA,39.564,84.128
571FM,571NE,33.273,71.546
571FM,571NC,23.264,51.528
571FM,571P,12.262,29.524
571FM,571PB,12.711,30.422
571FM,571PC,13.116,31.232
571FM,571PD,7.533,20.066
571FM,571AJ,17.516,40.032
571FM,571KJ,16.659,38.318
571FM,571PF,9.971,24.942
571FM,571PG,12.913,30.826
571FM,571PH,12.726,30.452
571FM,571AE,26.427,57.854
571FM,571HP,32.209,69.418
571FM,571QF,25.203,55.406
571FM,571QA,18.231,41.462
571FM,571QC,25.404,55.808
571FM,571QD,21.598,48.196
571FM,571QE,23.312,51.624
571FM,571QM,33.202,66.404
571FM,571L,75.075,155.15
571FM,571LA,73.587,152.174
571FM,571SF,148.475,301.95
571FM,571SA,127.079,259.158
571FM,571SE,122.06,249.12
571FM,571SP,142.652,290.304
571FM,571SQ,101.912,208.824
571FM,571ST,116.086,237.172
571FM,571NB,29.005,63.01
571FM,571NH,38.971,82.942
571FM,571QB,36.381,77.762
571FM,571FX,14.248,28.496
571FM,571KM,19.411,38.822
571FM,571TC,41.736,88.472
571FM,571TB,29.391,63.782
571FM,571TE,38.889,82.778
571FM,571TK,28.178,61.356
571FM,571TP,39.157,83.314
571FM,571W,34.12,73.24
571FM,571WA,26.616,53.232
571FM,571WW,32.174,64.348
571FD,571AA,37.464,79.928
571FD,571AD,49.175,103.35
571FD,571AF,44.346,93.692
571FD,571AG,50.16,105.32
571FD,571AC,33.188,71.376
571FD,571AQ,29.915,64.83
571FD,571AM,40.255,85.51
571FD,571AB,74.895,154.79
571FD,571JC,76.117,157.234
571FD,571KH,85.632,176.264
571FD,571TH,109.23,223.46
571FD,571TL,63.931,132.862
571FD,571DA,52.175,109.35
571FD,571K,45.289,95.578
571FD,571KF,50.904,106.808
571FD,571KC,50.453,105.906
571FD,571TD,47.509,100.018
571FD,571TN,56.216,117.432
571FD,571HC,40.288,85.576
571FD,571TM,44.151,93.302
571FD,571B,50.37,105.74
571FD,571BM,34.198,73.396
571FD,571CAE,29.108,58.216
571FD,571FC,17.639,35.278
571FD,571FN,23.965,47.93
571FD,571LD,19.589,39.178
571FD,571FT,19.328,38.656
571FD,571KB,29.239,58.478
571FD,571CS,36.917,78.834
571FD,571D,47.835,100.67
571FD,571DC,55.189,115.378
571FD,571CC,11.828,23.656
571FD,571FQ,22.101,44.202
571FD,571HK,12.43,24.86
571FD,571E,36.127,77.254
571FD,571EA,42.21,89.42
571FD,571HB,41.009,87.018
571FD,571KT,39.392,83.784
571FD,571DB,58.789,122.578
571FD,571DJ,51.067,107.134
571FD,571H,59.359,123.718
571FD,571TF,56.491,117.982
571FD,571TQ,52.701,110.402
571FD,571FF,34.637,69.274
571FD,571FH,22.008,44.016
571FD,571FL,25.99,51.98
571FD,571FJ,123.862,252.724
571FD,571SC,101.558,208.116
571FD,571FG,60.237,120.474
571FD,571MQ,63.073,126.146
571FD,571NF,59.874,124.748
571FD,571NG,70.128,145.256
571FD,571FA,26.331,52.662
571FD,571FP,25.563,51.126
571FD,571HJ,33.886,67.772
571FD,571LB,32.945,65.89
571FD,571QKA,59.818,124.636
571FD,571QKB,32.945,70.89
571FD,571QKC,41.515,88.03
571FD,571QKD,31.642,68.284
571FD,571QKE,20.572,41.144
571FD,571QKF,40.247,85.494
571FD,571QKG,54.658,114.316
571FD,571QKT,0,0
571FD,571FM,20.891,41.782
571FD,571FR,10.234,20.468
571FD,571FS,14.251,28.502
571FD,571LH,6.258,12.516
571FD,571SH,18.046,36.092
571FD,571FK,71.924,148.848
571FD,571G,50.069,105.138
571FD,571GB,38.026,81.052
571FD,571GC,54.509,114.018
571FD,571HG,58.818,122.636
571FD,571SB,47.02,99.04
571FD,571SD,46.949,98.898
571FD,571CK,34.664,69.328
571FD,571CL,20.306,40.612
571FD,571FB,19.339,38.678
571FD,571CD,47.629,100.258
571FD,571HN,46.447,97.894
571FD,571J,53.05,111.1
571FD,571JB,51.651,108.302
571FD,571KA,42.026,89.052
571FD,571KL,50.277,105.554
571FD,571FE,49.447,98.894
571FD,571MC,44.153,88.306
571FD,571MF,34.758,69.516
571FD,571M,33.686,67.372
571FD,571MB,26.465,52.93
571FD,571MD,44.987,89.974
571FD,571NA,67.097,139.194
571FD,571NE,60.215,125.43
571FD,571NC,43.181,91.362
571FD,571P,41.799,88.598
571FD,571PB,43.137,91.274
571FD,571PC,43.382,91.764
571FD,571PD,33.059,71.118
571FD,571AJ,49.208,103.416
571FD,571KJ,48.334,101.668
571FD,571PF,38.565,82.13
571FD,571PG,32.958,70.916
571FD,571PH,42.188,89.376
571FD,571AE,42.595,90.19
571FD,571HP,48.377,101.754
571FD,571QF,41.371,87.742
571FD,571QA,52.462,109.924
571FD,571QC,55.197,115.394
571FD,571QD,54.337,113.674
571FD,571QE,55.25,115.5
