from,to,dist,time
571E,571PF,4.757,6.342666667
571E,571PG,15.974,21.29866667
571E,571PH,4.418,5.890666667
571E,571AE,15.326,20.43466667
571E,571HP,20.469,27.292
571E,571QF,14.716,19.62133333
571E,571QA,8.367,11.156
571E,571QC,15.54,20.72
571E,571QD,11.734,15.64533333
571E,571QE,13.448,17.93066667
571E,571QM,35.83,47.77333333
571E,571L,83.521,111.3613333
571E,571LA,82.033,109.3773333
571E,571SF,156.921,209.228
571E,571SA,135.525,180.7
571E,571SE,130.506,174.008
571E,571SP,151.098,201.464
571E,571SQ,110.358,147.144
571E,571ST,124.532,166.0426667
571E,571NB,18.79,25.05333333
571E,571NH,23.508,31.344
571E,571QB,26.382,35.176
571E,571FX,19.102,25.46933333
571E,571KM,20.539,27.38533333
571E,571TC,33.398,44.53066667
571E,571TB,21.053,28.07066667
571E,571TE,29.025,38.7
571E,571TK,19.84,26.45333333
571E,571TP,30.819,41.092
571E,571W,25.782,34.376
571E,571WA,27.744,36.992
571E,571WW,34.802,46.40266667
571EA,571AA,3.577,4.769333333
571EA,571AD,8.284,11.04533333
571EA,571AF,4.517,6.022666667
571EA,571AG,19.655,26.20666667
571EA,571AC,25.825,34.43333333
571EA,571AQ,33.391,44.52133333
571EA,571AM,6.642,8.856
571EA,571AB,50.202,66.936
571EA,571JC,51.424,68.56533333
571EA,571KH,60.939,81.252
571EA,571TH,84.537,112.716
571EA,571TL,39.238,52.31733333
571EA,571DA,17.349,23.132
571EA,571K,11.935,15.91333333
571EA,571KF,13.775,18.36666667
571EA,571KC,18.446,24.59466667
571EA,571TD,21.032,28.04266667
571EA,571TN,22.182,29.576
571EA,571HC,17.664,23.552
571EA,571TM,15.671,20.89466667
571EA,571B,8.191,10.92133333
571EA,571BM,2.629,3.505333333
571EA,571CAE,10.414,13.88533333
571EA,571FC,11.507,15.34266667
571EA,571FN,16.775,22.36666667
571EA,571LD,9.058,12.07733333
571EA,571FT,11.93,15.90666667
571EA,571KB,10.545,14.06
571EA,571CS,3.03,4.04
571EA,571D,10.706,14.27466667
571EA,571DC,16.995,22.66
571EA,571CC,20.098,26.79733333
571EA,571FQ,22.484,29.97866667
571EA,571HK,21.198,28.264
571EA,571E,2.24,2.986666667
571EA,571HB,25.636,34.18133333
571EA,571KT,25.976,34.63466667
571EA,571DB,16.474,21.96533333
571EA,571DJ,13.938,18.584
571EA,571H,31.769,42.35866667
571EA,571TF,26.631,35.508
571EA,571TQ,25.572,34.096
571EA,571FF,12.022,16.02933333
571EA,571FH,16.853,22.47066667
571EA,571FL,14.479,19.30533333
571EA,571FJ,95.721,127.628
571EA,571SC,96.188,128.2506667
571EA,571FG,57.224,76.29866667
571EA,571MQ,45.771,61.028
571EA,571NF,17.17,22.89333333
571EA,571NG,27.423,36.564
571EA,571FA,14.795,19.72666667
571EA,571FP,13.739,18.31866667
571EA,571HJ,8.779,11.70533333
571EA,571LB,15.29,20.38666667
571EA,571QKA,17.307,23.076
571EA,571QKB,29.932,39.90933333
571EA,571QKC,16.334,21.77866667
571EA,571QKD,25.738,34.31733333
571EA,571QKE,9.754,13.00533333
571EA,571QKF,6.634,8.845333333
571EA,571QKG,25.829,34.43866667
571EA,571QKT,0,0
571EA,571FM,11.566,15.42133333
571EA,571FD,40.52,54.02666667
571EA,571FR,24.604,32.80533333
571EA,571FS,52.302,69.736
571EA,571LH,24.125,32.16666667
571EA,571SH,38.402,51.20266667
571EA,571FK,63.456,84.608
571EA,571G,41.601,55.468
571EA,571GB,32.656,43.54133333
571EA,571GC,49.139,65.51866667
571EA,571HG,53.448,71.264
571EA,571SB,41.65,55.53333333
571EA,571SD,38.481,51.308
571EA,571CK,7.894,10.52533333
571EA,571CL,9.855,13.14
571EA,571FB,12.425,16.56666667
571EA,571CD,10.898,14.53066667
571EA,571HN,17.934,23.912
571EA,571J,7.59,10.12
571EA,571JB,9.472,12.62933333
571EA,571KA,7.025,9.366666667
571EA,571KL,8.098,10.79733333
571EA,571FE,40.168,53.55733333
571EA,571MC,34.874,46.49866667
571EA,571MF,31.665,42.22
571EA,571M,30.673,40.89733333
571EA,571MB,27.796,37.06133333
571EA,571MD,41.974,55.96533333
571EA,571NA,31.163,41.55066667
571EA,571NE,24.872,33.16266667
571EA,571NC,14.702,19.60266667
571EA,571P,1.29,1.72
571EA,571PB,4.179,5.572
571EA,571PC,2.514,3.352
571EA,571PD,3.885,5.18
571EA,571AJ,8.313,11.084
571EA,571KJ,7.456,9.941333333
571EA,571PF,3.089,4.118666667
571EA,571PG,16.852,22.46933333
571EA,571PH,3.756,5.008
571EA,571AE,16.8,22.4
571EA,571HP,21.932,29.24266667
571EA,571QF,16.19,21.58666667
571EA,571QA,9.83,13.10666667
571EA,571QC,17.003,22.67066667
571EA,571QD,13.197,17.596
571EA,571QE,14.911,19.88133333
571EA,571QM,32.208,42.944
571EA,571L,84.399,112.532
571EA,571LA,82.911,110.548
571EA,571SF,157.799,210.3986667
571EA,571SA,136.403,181.8706667
571EA,571SE,131.384,175.1786667
571EA,571SP,151.976,202.6346667
571EA,571SQ,111.236,148.3146667
571EA,571ST,125.41,167.2133333
571EA,571NB,20.264,27.01866667
571EA,571NH,24.971,33.29466667
571EA,571QB,27.856,37.14133333
571EA,571FX,16.98,22.64
571EA,571KM,18.417,24.556
571EA,571TC,33.174,44.232
571EA,571TB,20.829,27.772
571EA,571TE,31.008,41.344
571EA,571TK,19.616,26.15466667
571EA,571TP,30.595,40.79333333
571EA,571W,25.558,34.07733333
571EA,571WA,25.622,34.16266667
571EA,571WW,31.18,41.57333333
571HB,571AA,24.297,32.396
571HB,571AD,21.432,28.576
571HB,571AF,21.447,28.596
571HB,571AG,33.903,45.204
571HB,571AC,6.094,8.125333333
571HB,571AQ,10.433,13.91066667
571HB,571AM,18.098,24.13066667
571HB,571AB,86.546,115.3946667
571HB,571JC,87.768,117.024
571HB,571KH,97.283,129.7106667
571HB,571TH,120.881,161.1746667
571HB,571TL,75.582,100.776
571HB,571DA,24.312,32.416
571HB,571K,14.855,19.80666667
571HB,571KF,23.161,30.88133333
571HB,571KC,22.59,30.12
571HB,571TD,13.068,17.424
571HB,571TN,14.725,19.63333333
571HB,571HC,10.148,13.53066667
571HB,571TM,10.03,13.37333333
571HB,571B,22.627,30.16933333
571HB,571BM,27.031,36.04133333
571HB,571CAE,33.583,44.77733333
571HB,571FC,27.311,36.41466667
571HB,571FN,23.439,31.252
571HB,571LD,25.753,34.33733333
571HB,571FT,35.099,46.79866667
571HB,571KB,33.714,44.952
571HB,571CS,24.629,32.83866667
571HB,571D,20.092,26.78933333
571HB,571DC,31.243,41.65733333
571HB,571CC,31.291,41.72133333
571HB,571FQ,28.749,38.332
571HB,571HK,41.834,55.77866667
571HB,571E,25.544,34.05866667
571HB,571EA,24.665,32.88666667
571HB,571KT,3.89,5.186666667
571HB,571DB,25.86,34.48
571HB,571DJ,23.324,31.09866667
571HB,571H,22.098,29.464
571HB,571TF,19.87,26.49333333
571HB,571TQ,15.323,20.43066667
571HB,571FF,35.191,46.92133333
571HB,571FH,40.022,53.36266667
571HB,571FL,37.648,50.19733333
571HB,571FJ,154.204,205.6053333
571HB,571SC,130.962,174.616
571HB,571FG,31.406,41.87466667
571HB,571MQ,23.65,31.53333333
571HB,571NF,31.63,42.17333333
571HB,571NG,42.265,56.35333333
571HB,571FA,21.459,28.612
571HB,571FP,20.062,26.74933333
571HB,571HJ,23.432,31.24266667
571HB,571LB,17.965,23.95333333
571HB,571QKA,31.767,42.356
571HB,571QKB,29.457,39.276
571HB,571QKC,34.863,46.484
571HB,571QKD,7.003,9.337333333
571HB,571QKE,27.817,37.08933333
571HB,571QKF,18.09,24.12
571HB,571QKG,40.265,53.68666667
571HB,571QKT,0,0
571HB,571FM,34.735,46.31333333
571HB,571FD,41.54,55.38666667
571HB,571FR,50.875,67.83333333
571HB,571FS,53.322,71.096
571HB,571LH,38.628,51.504
571HB,571SH,60.476,80.63466667
571HB,571FK,86.625,115.5
571HB,571G,64.77,86.36
571HB,571GB,67.43,89.90666667
571HB,571GC,83.913,111.884
571HB,571HG,88.222,117.6293333
571HB,571SB,76.424,101.8986667
571HB,571SD,61.65,82.2
571HB,571CK,24.21,32.28
571HB,571CL,27.918,37.224
571HB,571FB,29.999,39.99866667
571HB,571CD,28.58,38.10666667
571HB,571HN,49.758,66.344
571HB,571J,25.307,33.74266667
571HB,571JB,23.908,31.87733333
571HB,571KA,17.945,23.92666667
571HB,571KL,22.534,30.04533333
571HB,571FE,18.047,24.06266667
571HB,571MC,12.753,17.004
571HB,571MF,15.561,20.748
571HB,571M,30.198,40.264
571HB,571MB,27.401,36.53466667
571HB,571MD,41.499,55.332
571HB,571NA,49.202,65.60266667
571HB,571NE,43.661,58.21466667
571HB,571NC,13.152,17.536
571HB,571P,24.254,32.33866667
571HB,571PB,20.98,27.97333333
571HB,571PC,22.97,30.62666667
571HB,571PD,30.299,40.39866667
571HB,571AJ,26.842,35.78933333
571HB,571KJ,26.237,34.98266667
571HB,571PF,25.514,34.01866667
571HB,571PG,39.914,53.21866667
571HB,571PH,20.031,26.708
571HB,571AE,54.084,72.112
571HB,571HP,52.5,70
571HB,571QF,34.719,46.292
571HB,571QA,24.719,32.95866667
571HB,571QC,31.251,41.668
571HB,571QD,27.633,36.844
571HB,571QE,29.148,38.864
571HB,571QM,31.733,42.31066667
571HB,571L,119.173,158.8973333
571HB,571LA,117.685,156.9133333
571HB,571SF,192.573,256.764
571HB,571SA,171.177,228.236
571HB,571SE,166.158,221.544
571HB,571SP,186.75,249
571HB,571SQ,146.01,194.68
571HB,571ST,160.184,213.5786667
571HB,571NB,56.662,75.54933333
571HB,571NH,39.407,52.54266667
571HB,571QB,64.2,85.6
571HB,571FX,22.907,30.54266667
571HB,571KM,21.009,28.012
571HB,571TC,26.147,34.86266667
571HB,571TB,32.245,42.99333333
571HB,571TE,38.884,51.84533333
571HB,571TK,23.76,31.68
571HB,571TP,28.06,37.41333333
571HB,571W,7.183,9.577333333
571HB,571WA,25.227,33.636
571HB,571WW,30.705,40.94
571KT,571AA,25.276,33.70133333
571KT,571AD,22.411,29.88133333
571KT,571AF,22.426,29.90133333
571KT,571AG,34.882,46.50933333
571KT,571AC,2.204,2.938666667
571KT,571AQ,6.543,8.724
571KT,571AM,19.077,25.436
571KT,571AB,85.232,113.6426667
571KT,571JC,86.454,115.272
571KT,571KH,95.969,127.9586667
571KT,571TH,119.567,159.4226667
571KT,571TL,74.268,99.024
571KT,571DA,22.998,30.664
571KT,571K,15.834,21.112
571KT,571KF,24.4,32.53333333
571KT,571KC,21.276,28.368
571KT,571TD,14.047,18.72933333
571KT,571TN,15.704,20.93866667
571KT,571HC,11.127,14.836
571KT,571TM,11.009,14.67866667
571KT,571B,23.606,31.47466667
571KT,571BM,28.01,37.34666667
571KT,571CAE,34.562,46.08266667
571KT,571FC,27.299,36.39866667
571KT,571FN,23.424,31.232
571KT,571LD,26.732,35.64266667
571KT,571FT,36.078,48.104
571KT,571KB,34.693,46.25733333
571KT,571CS,25.608,34.144
571KT,571D,21.071,28.09466667
571KT,571DC,32.222,42.96266667
571KT,571CC,24.102,32.136
571KT,571FQ,21.56,28.74666667
571KT,571HK,34.645,46.19333333
571KT,571E,26.523,35.364
571KT,571EA,25.644,34.192
571KT,571HB,4.138,5.517333333
571KT,571DB,29.612,39.48266667
571KT,571DJ,24.303,32.404
571KT,571H,23.077,30.76933333
571KT,571TF,20.849,27.79866667
571KT,571TQ,16.302,21.736
571KT,571FF,36.17,48.22666667
571KT,571FH,44.223,58.964
571KT,571FL,38.627,51.50266667
571KT,571FJ,152.89,203.8533333
571KT,571SC,123.773,165.0306667
571KT,571FG,30.092,40.12266667
571KT,571MQ,22.336,29.78133333
571KT,571NF,37.65,50.2
571KT,571NG,40.951,54.60133333
571KT,571FA,22.438,29.91733333
571KT,571FP,21.041,28.05466667
571KT,571HJ,24.411,32.548
571KT,571LB,18.944,25.25866667
571KT,571QKA,41.95,55.93333333
571KT,571QKB,22.268,29.69066667
571KT,571QKC,35.842,47.78933333
571KT,571QKD,3.113,4.150666667
571KT,571QKE,28.796,38.39466667
571KT,571QKF,19.069,25.42533333
571KT,571QKG,55.71,74.28
571KT,571QKT,0,0
571KT,571FM,35.714,47.61866667
571KT,571FD,34.351,45.80133333
571KT,571FR,43.686,58.248
571KT,571FS,46.133,61.51066667
571KT,571LH,31.439,41.91866667
571KT,571SH,53.287,71.04933333
571KT,571FK,94.139,125.5186667
571KT,571G,72.284,96.37866667
571KT,571GB,60.241,80.32133333
571KT,571GC,76.724,102.2986667
571KT,571HG,81.033,108.044
571KT,571SB,69.235,92.31333333
571KT,571SD,69.164,92.21866667
571KT,571CK,25.189,33.58533333
571KT,571CL,28.897,38.52933333
571KT,571FB,30.978,41.304
571KT,571CD,29.559,39.412
571KT,571HN,48.444,64.592
571KT,571J,26.286,35.048
571KT,571JB,24.887,33.18266667
571KT,571KA,18.924,25.232
571KT,571KL,23.513,31.35066667
571KT,571FE,16.733,22.31066667
571KT,571MC,11.439,15.252
571KT,571MF,14.247,18.996
571KT,571M,23.009,30.67866667
571KT,571MB,20.212,26.94933333
571KT,571MD,34.31,45.74666667
571KT,571NA,47.888,63.85066667
571KT,571NE,42.347,56.46266667
571KT,571NC,14.131,18.84133333
571KT,571P,25.233,33.644
571KT,571PB,21.959,29.27866667
571KT,571PC,23.949,31.932
571KT,571PD,31.278,41.704
571KT,571AJ,27.821,37.09466667
571KT,571KJ,27.216,36.288
571KT,571PF,26.493,35.324
571KT,571PG,55.173,73.564
571KT,571PH,21.01,28.01333333
571KT,571AE,52.77,70.36
571KT,571HP,51.186,68.248
571KT,571QF,35.698,47.59733333
571KT,571QA,25.698,34.264
571KT,571QC,32.23,42.97333333
571KT,571QD,28.612,38.14933333
571KT,571QE,30.127,40.16933333
571KT,571QM,24.544,32.72533333
571KT,571L,111.984,149.312
571KT,571LA,110.496,147.328
571KT,571SF,185.384,247.1786667
571KT,571SA,163.988,218.6506667
571KT,571SE,158.969,211.9586667
571KT,571SP,179.561,239.4146667
571KT,571SQ,138.821,185.0946667
571KT,571ST,152.995,203.9933333
571KT,571NB,55.348,73.79733333
571KT,571NH,54.852,73.136
571KT,571QB,62.886,83.848
571KT,571FX,21.694,28.92533333
571KT,571KM,21.988,29.31733333
571KT,571TC,27.126,36.168
571KT,571TB,30.931,41.24133333
571KT,571TE,37.57,50.09333333
571KT,571TK,22.446,29.928
571KT,571TP,37.681,50.24133333
571KT,571W,3.293,4.390666667
571KT,571WA,18.038,24.05066667
571KT,571WW,23.516,31.35466667
571DB,571AA,14.088,18.784
571DB,571AD,8.369,11.15866667
571DB,571AF,13.407,17.876
571DB,571AG,17.592,23.456
571DB,571AC,32.667,43.556
571DB,571AQ,35.203,46.93733333
571DB,571AM,15.009,20.012
571DB,571AB,60.754,81.00533333
571DB,571JC,61.976,82.63466667
571DB,571KH,71.491,95.32133333
571DB,571TH,95.089,126.7853333
571DB,571TL,49.79,66.38666667
571DB,571DA,9.199,12.26533333
571DB,571K,14.115,18.82
571DB,571KF,6.79,9.053333333
571DB,571KC,14.881,19.84133333
571DB,571TD,16.885,22.51333333
571DB,571TN,20.721,27.628
571DB,571HC,19.844,26.45866667
571DB,571TM,17.851,23.80133333
571DB,571B,10.912,14.54933333
571DB,571BM,16.822,22.42933333
571DB,571CAE,25.408,33.87733333
571DB,571FC,25.794,34.392
571DB,571FN,31.413,41.884
571DB,571LD,23.345,31.12666667
571DB,571FT,26.924,35.89866667
571DB,571KB,25.539,34.052
571DB,571CS,14.42,19.22666667
571DB,571D,7.269,9.692
571DB,571DC,9.863,13.15066667
571DB,571CC,34.385,45.84666667
571DB,571FQ,41.209,54.94533333
571DB,571HK,35.485,47.31333333
571DB,571E,15.335,20.44666667
571DB,571EA,16.49,21.98666667
571DB,571HB,32.03,42.70666667
571DB,571KT,30.413,40.55066667
571DB,571DJ,5.997,7.996
571DB,571H,19.834,26.44533333
571DB,571TF,17.458,23.27733333
571DB,571TQ,24.121,32.16133333
571DB,571FF,27.016,36.02133333
571DB,571FH,31.847,42.46266667
571DB,571FL,29.473,39.29733333
571DB,571FJ,128.412,171.216
571DB,571SC,116.789,155.7186667
571DB,571FG,64.18,85.57333333
571DB,571MQ,46.071,61.428
571DB,571NF,8.104,10.80533333
571DB,571NG,16.173,21.564
571DB,571FA,29.433,39.244
571DB,571FP,28.036,37.38133333
571DB,571HJ,23.066,30.75466667
571DB,571LB,25.939,34.58533333
571DB,571QKA,8.241,10.988
571DB,571QKB,42.156,56.208
571DB,571QKC,28.825,38.43333333
571DB,571QKD,33.576,44.768
571DB,571QKE,24.041,32.05466667
571DB,571QKF,15.001,20.00133333
571DB,571QKG,31.232,41.64266667
571DB,571QKT,0,0
571DB,571FM,26.56,35.41333333
571DB,571FD,54,72
571DB,571FR,39.598,52.79733333
571DB,571FS,65.782,87.70933333
571DB,571LH,38.412,51.216
571DB,571SH,53.396,71.19466667
571DB,571FK,81.258,108.344
571DB,571G,59.403,79.204
571DB,571GB,53.257,71.00933333
571DB,571GC,69.74,92.98666667
571DB,571HG,63.516,84.688
571DB,571SB,62.251,83.00133333
571DB,571SD,56.283,75.044
571DB,571CK,22.181,29.57466667
571DB,571CL,24.142,32.18933333
571DB,571FB,27.419,36.55866667
571DB,571CD,16.359,21.812
571DB,571HN,23.966,31.95466667
571DB,571J,14.373,19.164
571DB,571JB,15.868,21.15733333
571DB,571KA,12.287,16.38266667
571DB,571KL,14.494,19.32533333
571DB,571FE,40.468,53.95733333
571DB,571MC,35.174,46.89866667
571DB,571MF,37.982,50.64266667
571DB,571M,42.897,57.196
571DB,571MB,40.1,53.46666667
571DB,571MD,54.198,72.264
571DB,571NA,23.41,31.21333333
571DB,571NE,17.869,23.82533333
571DB,571NC,16.882,22.50933333
571DB,571P,16.079,21.43866667
571DB,571PB,16.528,22.03733333
571DB,571PC,14.795,19.72666667
571DB,571PD,22.124,29.49866667
571DB,571AJ,14.621,19.49466667
571DB,571KJ,15.303,20.404
571DB,571PF,17.339,23.11866667
571DB,571PG,42.292,56.38933333
571DB,571PH,14.776,19.70133333
571DB,571AE,28.292,37.72266667
571DB,571HP,26.708,35.61066667
571DB,571QF,28.681,38.24133333
571DB,571QA,11.482,15.30933333
571DB,571QC,9.871,13.16133333
571DB,571QD,11.734,15.64533333
571DB,571QE,9.717,12.956
571DB,571QM,44.432,59.24266667
571DB,571L,105,140
571DB,571LA,103.512,138.016
571DB,571SF,178.4,237.8666667
571DB,571SA,157.004,209.3386667
571DB,571SE,151.985,202.6466667
571DB,571SP,172.577,230.1026667
571DB,571SQ,131.837,175.7826667
571DB,571ST,146.011,194.6813333
571DB,571NB,30.87,41.16
571DB,571NH,30.374,40.49866667
571DB,571QB,38.408,51.21066667
571DB,571FX,30.881,41.17466667
571DB,571KM,28.983,38.644
571DB,571TC,21.239,28.31866667
571DB,571TB,4.269,5.692
571DB,571TE,13.373,17.83066667
571DB,571TK,11.784,15.712
571DB,571TP,18.66,24.88
571DB,571W,33.756,45.008
571DB,571WA,37.926,50.568
571DB,571WW,43.404,57.872
571DJ,571AA,12.188,16.25066667
571DJ,571AD,3.314,4.418666667
571DJ,571AF,6.751,9.001333333
571DJ,571AG,12.745,16.99333333
571DJ,571AC,23.936,31.91466667
571DJ,571AQ,31.716,42.288
571DJ,571AM,10.94,14.58666667
571DJ,571AB,54.427,72.56933333
571DJ,571JC,55.649,74.19866667
571DJ,571KH,65.164,86.88533333
571DJ,571TH,88.762,118.3493333
571DJ,571TL,43.463,57.95066667
571DJ,571DA,5.964,7.952
571DJ,571K,10.046,13.39466667
571DJ,571KF,2.94,3.92
571DJ,571KC,10.812,14.416
571DJ,571TD,13.398,17.864
571DJ,571TN,14.548,19.39733333
571DJ,571HC,15.775,21.03333333
571DJ,571TM,13.782,18.376
571DJ,571B,6.848,9.130666667
571DJ,571BM,14.922,19.896
571DJ,571CAE,21.339,28.452
571DJ,571FC,21.725,28.96666667
571DJ,571FN,27.344,36.45866667
571DJ,571LD,19.276,25.70133333
571DJ,571FT,22.855,30.47333333
571DJ,571KB,21.47,28.62666667
571DJ,571CS,12.52,16.69333333
571DJ,571D,2.712,3.616
571DJ,571DC,10.085,13.44666667
571DJ,571CC,30.316,40.42133333
571DJ,571FQ,37.14,49.52
571DJ,571HK,31.416,41.888
571DJ,571E,13.435,17.91333333
571DJ,571EA,12.421,16.56133333
571DJ,571HB,23.747,31.66266667
571DJ,571KT,24.087,32.116
571DJ,571DB,4.915,6.553333333
571DJ,571H,21.821,29.09466667
571DJ,571TF,22.77,30.36
571DJ,571TQ,20.528,27.37066667
571DJ,571FF,22.947,30.596
571DJ,571FH,27.778,37.03733333
571DJ,571FL,25.404,33.872
571DJ,571FJ,122.085,162.78
571DJ,571SC,110.462,147.2826667
571DJ,571FG,60.587,80.78266667
571DJ,571MQ,42.584,56.77866667
571DJ,571NF,10.535,14.04666667
571DJ,571NG,20.788,27.71733333
571DJ,571FA,25.364,33.81866667
571DJ,571FP,23.967,31.956
571DJ,571HJ,18.997,25.32933333
571DJ,571LB,21.87,29.16
571DJ,571QKA,10.672,14.22933333
571DJ,571QKB,38.087,50.78266667
571DJ,571QKC,22.498,29.99733333
571DJ,571QKD,23.849,31.79866667
571DJ,571QKE,19.972,26.62933333
571DJ,571QKF,10.932,14.576
571DJ,571QKG,24.048,32.064
571DJ,571QKT,0,0
571DJ,571FM,22.491,29.988
571DJ,571FD,49.931,66.57466667
571DJ,571FR,35.529,47.372
571DJ,571FS,61.713,82.284
571DJ,571LH,34.343,45.79066667
571DJ,571SH,49.327,65.76933333
571DJ,571FK,74.931,99.908
571DJ,571G,53.076,70.768
571DJ,571GB,46.93,62.57333333
571DJ,571GC,63.413,84.55066667
571DJ,571HG,57.189,76.252
571DJ,571SB,55.924,74.56533333
571DJ,571SD,49.956,66.608
571DJ,571CK,18.112,24.14933333
571DJ,571CL,20.073,26.764
571DJ,571FB,23.35,31.13333333
571DJ,571CD,14.801,19.73466667
571DJ,571HN,17.639,23.51866667
571DJ,571J,13.198,17.59733333
571DJ,571JB,11.799,15.732
571DJ,571KA,8.218,10.95733333
571DJ,571KL,10.425,13.9
571DJ,571FE,36.981,49.308
571DJ,571MC,31.687,42.24933333
571DJ,571MF,34.495,45.99333333
571DJ,571M,38.828,51.77066667
571DJ,571MB,36.031,48.04133333
571DJ,571MD,50.129,66.83866667
571DJ,571NA,24.253,32.33733333
571DJ,571NE,17.962,23.94933333
571DJ,571NC,12.813,17.084
571DJ,571P,12.01,16.01333333
571DJ,571PB,12.459,16.612
571DJ,571PC,10.726,14.30133333
571DJ,571PD,18.055,24.07333333
571DJ,571AJ,14.733,19.644
571DJ,571KJ,14.128,18.83733333
571DJ,571PF,13.27,17.69333333
571DJ,571PG,27.67,36.89333333
571DJ,571PH,10.707,14.276
571DJ,571AE,21.965,29.28666667
571DJ,571HP,20.381,27.17466667
571DJ,571QF,22.354,29.80533333
571DJ,571QA,6.635,8.846666667
571DJ,571QC,10.093,13.45733333
571DJ,571QD,11.776,15.70133333
571DJ,571QE,7.99,10.65333333
571DJ,571QM,40.363,53.81733333
571DJ,571L,98.673,131.564
571DJ,571LA,97.185,129.58
571DJ,571SF,172.073,229.4306667
571DJ,571SA,150.677,200.9026667
571DJ,571SE,145.658,194.2106667
571DJ,571SP,166.25,221.6666667
571DJ,571SQ,125.51,167.3466667
571DJ,571ST,139.684,186.2453333
571DJ,571NB,24.543,32.724
571DJ,571NH,23.19,30.92
571DJ,571QB,32.081,42.77466667
571DJ,571FX,26.812,35.74933333
571DJ,571KM,24.914,33.21866667
571DJ,571TC,23.226,30.968
571DJ,571TB,8.842,11.78933333
571DJ,571TE,21.076,28.10133333
571DJ,571TK,11.982,15.976
571DJ,571TP,20.647,27.52933333
571DJ,571W,23.669,31.55866667
571DJ,571WA,33.857,45.14266667
571DJ,571WW,39.335,52.44666667
571H,571AA,30.093,40.124
571H,571AD,24.495,32.66
571H,571AF,27.243,36.324
571H,571AG,34.986,46.648
571H,571AC,24.088,32.11733333
571H,571AQ,31.217,41.62266667
571H,571AM,24.363,32.484
