from,to,dist,time,????12????????,????5????????
571L,571CL,79.521,164.042,#N/A,#N/A
571L,571FB,77.284,159.568,#N/A,6
571L,571CD,85.586,171.172,#N/A,#N/A
571L,571HN,84.404,168.808,#N/A,#N/A
571L,571J,88.833,177.666,#N/A,#N/A
571L,571JB,91.552,183.104,#N/A,#N/A
571L,571KA,89.266,178.532,#N/A,#N/A
571L,571KL,90.178,180.356,#N/A,#N/A
571L,571FE,127.19,259.38,#N/A,#N/A
571L,571MC,121.896,248.792,#N/A,#N/A
571L,571MF,112.501,230.002,#N/A,#N/A
571L,571M,111.429,227.858,#N/A,#N/A
571L,571MB,104.208,213.416,#N/A,#N/A
571L,571MD,122.73,250.46,#N/A,#N/A
571L,571NA,105.054,210.108,#N/A,#N/A
571L,571NE,98.172,196.344,#N/A,#N/A
571L,571NC,96.943,193.886,#N/A,#N/A
571L,571P,85.941,171.882,#N/A,#N/A
571L,571PB,86.39,172.78,#N/A,#N/A
571L,571PC,86.795,173.59,#N/A,#N/A
571L,571PD,81.212,162.424,#N/A,#N/A
571L,571AJ,87.165,174.33,#N/A,#N/A
571L,571KJ,88.072,176.144,#N/A,#N/A
571L,571PF,83.65,167.3,#N/A,#N/A
571L,571PG,70.915,141.83,#N/A,#N/A
571L,571PH,86.405,172.81,#N/A,#N/A
571L,571AE,80.552,161.104,#N/A,#N/A
571L,571HP,86.334,172.668,#N/A,#N/A
571L,571QF,79.328,158.656,#N/A,#N/A
571L,571QA,91.91,183.82,#N/A,#N/A
571L,571QC,93.154,186.308,#N/A,#N/A
571L,571QD,92.294,184.588,#N/A,#N/A
571L,571QE,93.207,186.414,#N/A,#N/A
571L,571QM,112.964,230.928,#N/A,#N/A
571L,571LA,5.55,11.1,#N/A,#N/A
571L,571SF,80.033,160.066,#N/A,#N/A
571L,571SA,58.637,117.274,#N/A,#N/A
571L,571SE,53.618,107.236,#N/A,#N/A
571L,571SP,74.21,148.42,#N/A,#N/A
571L,571SQ,33.47,66.94,#N/A,#N/A
571L,571ST,47.644,95.288,#N/A,#N/A
571L,571NB,83.13,166.26,#N/A,#N/A
571L,571NH,93.096,186.192,#N/A,8
571L,571QB,90.506,181.012,#N/A,#N/A
571L,571FX,99.978,204.956,#N/A,#N/A
571L,571KM,93.09,191.18,#N/A,#N/A
571L,571TC,122.254,244.508,#N/A,#N/A
571L,571TB,104.584,209.168,#N/A,#N/A
571L,571TE,111.223,222.446,#N/A,#N/A
571L,571TK,101.857,203.714,#N/A,#N/A
571L,571TP,119.874,239.748,#N/A,4
571L,571W,109.565,219.13,#N/A,#N/A
571L,571WA,106.458,217.916,#N/A,#N/A
571L,571WW,111.936,228.872,#N/A,5
571LA,571AA,83.434,166.868,#N/A,#N/A
571LA,571AD,90.402,180.804,#N/A,#N/A
571LA,571AF,86.354,172.708,#N/A,#N/A
571LA,571AG,85.934,171.868,#N/A,#N/A
571LA,571AC,108.748,217.496,#N/A,#N/A
571LA,571AQ,105.475,210.95,#N/A,#N/A
571LA,571AM,86.653,173.306,#N/A,#N/A
571LA,571AB,64.257,128.514,#N/A,#N/A
571LA,571JC,65.479,130.958,#N/A,#N/A
571LA,571KH,71.97,143.94,#N/A,#N/A
571LA,571TH,72.902,145.804,#N/A,#N/A
571LA,571TL,99.705,199.41,#N/A,#N/A
571LA,571DA,97.407,194.814,#N/A,#N/A
571LA,571K,91.993,183.986,#N/A,#N/A
571LA,571KF,93.833,187.666,#N/A,#N/A
571LA,571KC,98.504,197.008,#N/A,#N/A
571LA,571TD,114.313,228.626,#N/A,#N/A
571LA,571TN,118.149,236.298,#N/A,#N/A
571LA,571HC,97.722,195.444,#N/A,#N/A
571LA,571TM,95.729,191.458,#N/A,#N/A
571LA,571B,88.088,176.176,#N/A,#N/A
571LA,571BM,80.168,160.336,#N/A,#N/A
571LA,571CAE,73.082,151.164,#N/A,#N/A
571LA,571FC,78.366,161.732,#N/A,#N/A
571LA,571FN,84.058,173.116,#N/A,#N/A
571LA,571LD,79.66,164.32,#N/A,#N/A
571LA,571FT,73.068,151.136,#N/A,#N/A
571LA,571KB,73.213,151.426,#N/A,#N/A
571LA,571CS,82.887,165.774,#N/A,#N/A
571LA,571D,90.764,181.528,#N/A,#N/A
571LA,571DC,90.963,181.926,#N/A,#N/A
571LA,571CC,85.177,175.354,#N/A,#N/A
571LA,571FQ,97.661,200.322,#N/A,#N/A
571LA,571HK,78.921,162.842,#N/A,#N/A
571LA,571E,82.097,164.194,#N/A,#N/A
571LA,571EA,83.631,167.262,#N/A,#N/A
571LA,571HB,116.569,233.138,#N/A,#N/A
571LA,571KT,114.952,229.904,#N/A,#N/A
571LA,571DB,103.616,207.232,#N/A,#N/A
571LA,571DJ,97.139,194.278,#N/A,#N/A
571LA,571H,118.666,237.332,#N/A,#N/A
571LA,571TF,106.689,213.378,#N/A,#N/A
571LA,571TQ,121.549,243.098,#N/A,#N/A
571LA,571FF,70.349,145.698,#N/A,#N/A
571LA,571FH,76.911,158.822,#N/A,#N/A
571LA,571FL,72.98,150.96,#N/A,#N/A
571LA,571FJ,36.386,72.772,#N/A,#N/A
571LA,571SC,14.082,28.164,#N/A,#N/A
571LA,571FG,135.797,276.594,#N/A,#N/A
571LA,571MQ,138.633,282.266,#N/A,#N/A
571LA,571NF,95.648,191.296,#N/A,#N/A
571LA,571NG,106.298,212.596,#N/A,#N/A
571LA,571FA,84.268,173.536,#N/A,#N/A
571LA,571FP,86.229,177.458,#N/A,#N/A
571LA,571HJ,81.134,167.268,#N/A,#N/A
571LA,571LB,87.78,180.56,#N/A,#N/A
571LA,571QKA,95.592,191.184,#N/A,#N/A
571LA,571QKB,108.505,217.01,#N/A,#N/A
571LA,571QKC,77.289,154.578,#N/A,#N/A
571LA,571QKD,107.202,214.404,#N/A,#N/A
571LA,571QKE,77.096,159.192,#N/A,#N/A
571LA,571QKF,86.645,173.29,#N/A,#N/A
571LA,571QKG,90.432,180.864,#N/A,#N/A
571LA,571QKT,0,5,#N/A,#N/A
571LA,571FM,73.55,152.1,#N/A,#N/A
571LA,571FD,86.988,178.976,#N/A,#N/A
571LA,571FR,76.374,157.748,#N/A,#N/A
571LA,571FS,98.77,202.54,#N/A,#N/A
571LA,571LH,82.959,170.918,#N/A,#N/A
571LA,571SH,69.065,143.13,#N/A,#N/A
571LA,571FK,27.258,54.516,#N/A,#N/A
571LA,571G,48.618,97.236,#N/A,7
571LA,571GB,56.135,112.27,#N/A,#N/A
571LA,571GC,42.382,84.764,#N/A,#N/A
571LA,571HG,46.691,93.382,#N/A,#N/A
571LA,571SB,43.137,86.274,#N/A,#N/A
571LA,571SD,50.842,101.684,#N/A,#N/A
571LA,571CK,80.386,165.772,#N/A,#N/A
571LA,571CL,77.338,159.676,#N/A,#N/A
571LA,571FB,75.101,155.202,#N/A,6
571LA,571CD,83.403,166.806,#N/A,#N/A
571LA,571HN,82.221,164.442,#N/A,#N/A
571LA,571J,86.65,173.3,#N/A,#N/A
571LA,571JB,89.369,178.738,#N/A,#N/A
571LA,571KA,87.083,174.166,#N/A,#N/A
571LA,571KL,87.995,175.99,#N/A,#N/A
571LA,571FE,125.007,255.014,#N/A,#N/A
571LA,571MC,119.713,244.426,#N/A,#N/A
571LA,571MF,110.318,225.636,#N/A,#N/A
571LA,571M,109.246,223.492,#N/A,#N/A
571LA,571MB,102.025,209.05,#N/A,#N/A
571LA,571MD,120.547,246.094,#N/A,#N/A
571LA,571NA,102.871,205.742,#N/A,#N/A
571LA,571NE,95.989,191.978,#N/A,#N/A
571LA,571NC,94.76,189.52,#N/A,#N/A
571LA,571P,83.758,167.516,#N/A,#N/A
571LA,571PB,84.207,168.414,#N/A,#N/A
571LA,571PC,84.612,169.224,#N/A,#N/A
571LA,571PD,79.029,158.058,#N/A,#N/A
571LA,571AJ,84.982,169.964,#N/A,#N/A
571LA,571KJ,85.889,171.778,#N/A,#N/A
571LA,571PF,81.467,162.934,#N/A,#N/A
571LA,571PG,68.732,137.464,#N/A,#N/A
571LA,571PH,84.222,168.444,#N/A,#N/A
571LA,571AE,78.369,156.738,#N/A,#N/A
571LA,571HP,84.151,168.302,#N/A,#N/A
571LA,571QF,77.145,154.29,#N/A,#N/A
571LA,571QA,89.727,179.454,#N/A,#N/A
571LA,571QC,90.971,181.942,#N/A,#N/A
571LA,571QD,90.111,180.222,#N/A,#N/A
571LA,571QE,91.024,182.048,#N/A,#N/A
571LA,571QM,110.781,226.562,#N/A,#N/A
571LA,571L,6.407,12.814,#N/A,#N/A
571LA,571SF,83.651,167.302,#N/A,#N/A
571LA,571SA,62.255,124.51,#N/A,#N/A
571LA,571SE,57.236,114.472,#N/A,#N/A
571LA,571SP,77.828,155.656,#N/A,#N/A
571LA,571SQ,37.088,74.176,#N/A,#N/A
571LA,571ST,51.262,102.524,#N/A,#N/A
571LA,571NB,80.947,161.894,#N/A,#N/A
571LA,571NH,90.913,181.826,#N/A,8
571LA,571QB,88.323,176.646,#N/A,#N/A
571LA,571FX,97.795,200.59,#N/A,#N/A
571LA,571KM,90.907,186.814,#N/A,#N/A
571LA,571TC,120.071,240.142,#N/A,#N/A
571LA,571TB,102.401,204.802,#N/A,#N/A
571LA,571TE,109.04,218.08,#N/A,#N/A
571LA,571TK,99.674,199.348,#N/A,#N/A
571LA,571TP,117.691,235.382,#N/A,4
571LA,571W,107.382,214.764,#N/A,#N/A
571LA,571WA,104.275,213.55,#N/A,#N/A
571LA,571WW,109.753,224.506,#N/A,5
571SF,571AA,158.984,317.968,#N/A,#N/A
571SF,571AD,165.952,331.904,#N/A,#N/A
571SF,571AF,161.904,323.808,#N/A,#N/A
571SF,571AG,161.484,322.968,#N/A,#N/A
571SF,571AC,185.194,370.388,#N/A,#N/A
571SF,571AQ,181.025,362.05,#N/A,#N/A
571SF,571AM,162.203,324.406,#N/A,#N/A
571SF,571AB,186.219,372.438,#N/A,#N/A
571SF,571JC,187.441,374.882,#N/A,#N/A
571SF,571KH,196.956,393.912,#N/A,#N/A
571SF,571TH,98.454,196.908,#N/A,#N/A
571SF,571TL,175.255,350.51,#N/A,#N/A
571SF,571DA,172.957,345.914,#N/A,#N/A
571SF,571K,167.543,335.086,#N/A,#N/A
571SF,571KF,169.383,338.766,#N/A,#N/A
571SF,571KC,174.054,348.108,#N/A,#N/A
571SF,571TD,189.863,379.726,#N/A,#N/A
571SF,571TN,193.699,387.398,#N/A,#N/A
571SF,571HC,173.272,346.544,#N/A,#N/A
571SF,571TM,171.279,342.558,#N/A,#N/A
571SF,571B,163.638,327.276,#N/A,#N/A
571SF,571BM,155.718,311.436,#N/A,#N/A
571SF,571CAE,148.632,302.264,#N/A,#N/A
571SF,571FC,153.916,312.832,#N/A,#N/A
571SF,571FN,175.075,355.15,#N/A,#N/A
571SF,571LD,154.996,314.992,#N/A,#N/A
571SF,571FT,148.618,302.236,#N/A,#N/A
571SF,571KB,148.763,302.526,#N/A,#N/A
571SF,571CS,158.437,316.874,#N/A,#N/A
571SF,571D,166.314,332.628,#N/A,#N/A
571SF,571DC,166.513,333.026,#N/A,#N/A
571SF,571CC,160.727,326.454,#N/A,#N/A
571SF,571FQ,173.211,351.422,#N/A,#N/A
571SF,571HK,154.471,313.942,#N/A,#N/A
571SF,571E,157.647,315.294,#N/A,#N/A
571SF,571EA,159.181,318.362,#N/A,#N/A
571SF,571HB,192.119,384.238,#N/A,#N/A
571SF,571KT,190.502,381.004,#N/A,#N/A
571SF,571DB,179.166,358.332,#N/A,#N/A
571SF,571DJ,172.689,345.378,#N/A,#N/A
571SF,571H,194.216,388.432,#N/A,#N/A
571SF,571TF,183.707,367.414,#N/A,#N/A
571SF,571TQ,197.099,394.198,#N/A,#N/A
571SF,571FF,145.899,296.798,#N/A,#N/A
571SF,571FH,152.461,309.922,#N/A,#N/A
571SF,571FL,148.53,302.06,#N/A,#N/A
571SF,571FJ,66.184,132.368,#N/A,#N/A
571SF,571SC,83.075,166.15,#N/A,#N/A
571SF,571FG,211.347,427.694,#N/A,#N/A
571SF,571MQ,214.788,434.576,#N/A,#N/A
571SF,571NF,171.198,342.396,#N/A,#N/A
571SF,571NG,181.848,363.696,#N/A,#N/A
571SF,571FA,162.835,330.67,#N/A,#N/A
571SF,571FP,161.779,328.558,#N/A,#N/A
571SF,571HJ,156.684,318.368,#N/A,#N/A
571SF,571LB,163.33,331.66,#N/A,#N/A
571SF,571QKA,171.142,342.284,#N/A,#N/A
571SF,571QKB,184.055,368.11,#N/A,#N/A
571SF,571QKC,152.839,305.678,#N/A,#N/A
571SF,571QKD,182.752,365.504,#N/A,#N/A
571SF,571QKE,152.646,310.292,#N/A,#N/A
571SF,571QKF,162.195,324.39,#N/A,#N/A
571SF,571QKG,165.982,331.964,#N/A,#N/A
571SF,571QKT,0,5,#N/A,#N/A
571SF,571FM,149.1,303.2,#N/A,#N/A
571SF,571FD,162.538,330.076,#N/A,#N/A
571SF,571FR,151.924,308.848,#N/A,#N/A
571SF,571FS,174.316,353.632,#N/A,#N/A
571SF,571LH,158.509,322.018,#N/A,#N/A
571SF,571SH,165.722,336.444,#N/A,#N/A
571SF,571FK,109.509,219.018,#N/A,#N/A
571SF,571G,124.168,248.336,#N/A,7
571SF,571GB,131.685,263.37,#N/A,#N/A
571SF,571GC,117.932,235.864,#N/A,#N/A
571SF,571HG,122.241,244.482,#N/A,#N/A
571SF,571SB,118.687,237.374,#N/A,#N/A
571SF,571SD,126.392,252.784,#N/A,#N/A
571SF,571CK,155.936,316.872,#N/A,#N/A
571SF,571CL,152.888,310.776,#N/A,#N/A
571SF,571FB,150.651,306.302,#N/A,6
571SF,571CD,158.953,317.906,#N/A,#N/A
571SF,571HN,157.771,315.542,#N/A,#N/A
571SF,571J,163.851,327.702,#N/A,#N/A
571SF,571JB,164.919,329.838,#N/A,#N/A
571SF,571KA,162.633,325.266,#N/A,#N/A
571SF,571KL,163.545,327.09,#N/A,#N/A
571SF,571FE,200.557,406.114,#N/A,#N/A
571SF,571MC,195.263,395.526,#N/A,#N/A
571SF,571MF,187.973,380.946,#N/A,#N/A
571SF,571M,184.796,374.592,#N/A,#N/A
571SF,571MB,177.575,360.15,#N/A,#N/A
571SF,571MD,192.669,390.338,#N/A,#N/A
571SF,571NA,178.421,356.842,#N/A,#N/A
571SF,571NE,171.539,343.078,#N/A,#N/A
571SF,571NC,170.31,340.62,#N/A,#N/A
571SF,571P,159.308,318.616,#N/A,#N/A
571SF,571PB,159.757,319.514,#N/A,#N/A
571SF,571PC,161.218,322.436,#N/A,#N/A
571SF,571PD,154.579,309.158,#N/A,#N/A
571SF,571AJ,161.731,323.462,#N/A,#N/A
571SF,571KJ,162.638,325.276,#N/A,#N/A
571SF,571PF,157.017,314.034,#N/A,#N/A
571SF,571PG,144.282,288.564,#N/A,#N/A
571SF,571PH,159.772,319.544,#N/A,#N/A
571SF,571AE,153.919,307.838,#N/A,#N/A
571SF,571HP,159.701,319.402,#N/A,#N/A
571SF,571QF,152.695,305.39,#N/A,#N/A
571SF,571QA,165.277,330.554,#N/A,#N/A
571SF,571QC,166.521,333.042,#N/A,#N/A
571SF,571QD,165.661,331.322,#N/A,#N/A
571SF,571QE,166.574,333.148,#N/A,#N/A
571SF,571QM,186.331,377.662,#N/A,#N/A
571SF,571L,80.791,161.582,#N/A,#N/A
571SF,571LA,84.051,168.102,#N/A,#N/A
571SF,571SA,35.435,70.87,#N/A,#N/A
571SF,571SE,30.416,60.832,#N/A,#N/A
571SF,571SP,51.063,102.126,#N/A,#N/A
571SF,571SQ,53.765,107.53,#N/A,#N/A
571SF,571ST,48.614,97.228,#N/A,#N/A
571SF,571NB,156.497,312.994,#N/A,#N/A
571SF,571NH,166.463,332.926,#N/A,8
571SF,571QB,163.873,327.746,#N/A,#N/A
571SF,571FX,173.345,351.69,#N/A,#N/A
571SF,571KM,166.457,337.914,#N/A,#N/A
571SF,571TC,195.621,391.242,#N/A,#N/A
571SF,571TB,177.951,355.902,#N/A,#N/A
571SF,571TE,184.59,369.18,#N/A,#N/A
571SF,571TK,175.224,350.448,#N/A,#N/A
571SF,571TP,193.241,386.482,#N/A,4
571SF,571W,182.932,365.864,#N/A,#N/A
571SF,571WA,179.825,364.65,#N/A,#N/A
571SF,571WW,185.303,375.606,#N/A,5
571SA,571AA,136.424,272.848,#N/A,#N/A
571SA,571AD,143.392,286.784,#N/A,#N/A
571SA,571AF,139.344,278.688,#N/A,#N/A
571SA,571AG,138.924,277.848,#N/A,#N/A
571SA,571AC,162.634,325.268,#N/A,#N/A
571SA,571AQ,158.465,316.93,#N/A,#N/A
571SA,571AM,139.643,279.286,#N/A,#N/A
571SA,571AB,163.659,327.318,#N/A,#N/A
571SA,571JC,164.881,329.762,#N/A,#N/A
571SA,571KH,174.396,348.792,#N/A,#N/A
571SA,571TH,119.335,238.67,#N/A,#N/A
571SA,571TL,152.695,305.39,#N/A,#N/A
571SA,571DA,150.397,300.794,#N/A,#N/A
571SA,571K,144.983,289.966,#N/A,#N/A
571SA,571KF,146.823,293.646,#N/A,#N/A
571SA,571KC,151.494,302.988,#N/A,#N/A
571SA,571TD,167.303,334.606,#N/A,#N/A
571SA,571TN,171.139,342.278,#N/A,#N/A
571SA,571HC,150.712,301.424,#N/A,#N/A
571SA,571TM,148.719,297.438,#N/A,#N/A
571SA,571B,141.078,282.156,#N/A,#N/A
571SA,571BM,133.158,266.316,#N/A,#N/A
571SA,571CAE,126.072,257.144,#N/A,#N/A
571SA,571FC,131.356,267.712,#N/A,#N/A
571SA,571FN,152.515,310.03,#N/A,#N/A
571SA,571LD,132.436,269.872,#N/A,#N/A
571SA,571FT,126.058,257.116,#N/A,#N/A
571SA,571KB,126.203,257.406,#N/A,#N/A
571SA,571CS,135.877,271.754,#N/A,#N/A
571SA,571D,143.754,287.508,#N/A,#N/A
571SA,571DC,143.953,287.906,#N/A,#N/A
571SA,571CC,138.167,281.334,#N/A,#N/A
571SA,571FQ,150.651,306.302,#N/A,#N/A
571SA,571HK,131.911,268.822,#N/A,#N/A
571SA,571E,135.087,270.174,#N/A,#N/A
571SA,571EA,136.621,273.242,#N/A,#N/A
571SA,571HB,169.559,339.118,#N/A,#N/A
571SA,571KT,167.942,335.884,#N/A,#N/A
571SA,571DB,156.606,313.212,#N/A,#N/A
571SA,571DJ,150.129,300.258,#N/A,#N/A
571SA,571H,171.656,343.312,#N/A,#N/A
571SA,571TF,161.147,322.294,#N/A,#N/A
571SA,571TQ,174.539,349.078,#N/A,#N/A
571SA,571FF,123.339,251.678,#N/A,#N/A
571SA,571FH,129.901,264.802,#N/A,#N/A
571SA,571FL,125.97,256.94,#N/A,#N/A
571SA,571FJ,82.819,165.638,#N/A,#N/A
571SA,571SC,60.515,121.03,#N/A,#N/A
571SA,571FG,188.787,382.574,#N/A,#N/A
571SA,571MQ,192.228,389.456,#N/A,#N/A
571SA,571NF,148.638,297.276,#N/A,#N/A
571SA,571NG,159.288,318.576,#N/A,#N/A
571SA,571FA,140.275,285.55,#N/A,#N/A
571SA,571FP,139.219,283.438,#N/A,#N/A
571SA,571HJ,134.124,273.248,#N/A,#N/A
571SA,571LB,140.77,286.54,#N/A,#N/A
571SA,571QKA,148.582,297.164,#N/A,#N/A
571SA,571QKB,161.495,322.99,#N/A,#N/A
571SA,571QKC,130.279,260.558,#N/A,#N/A
571SA,571QKD,160.192,320.384,#N/A,#N/A
571SA,571QKE,130.086,265.172,#N/A,#N/A
571SA,571QKF,139.635,279.27,#N/A,#N/A
571SA,571QKG,143.422,286.844,#N/A,#N/A
571SA,571QKT,0,5,#N/A,#N/A
571SA,571FM,126.54,258.08,#N/A,#N/A
571SA,571FD,139.978,284.956,#N/A,#N/A
571SA,571FR,129.364,263.728,#N/A,#N/A
571SA,571FS,151.756,308.512,#N/A,#N/A
571SA,571LH,135.949,276.898,#N/A,#N/A
571SA,571SH,122.055,249.11,#N/A,#N/A
571SA,571FK,86.949,173.898,#N/A,#N/A
571SA,571G,101.608,203.216,#N/A,7
571SA,571GB,109.125,218.25,#N/A,#N/A
571SA,571GC,95.372,190.744,#N/A,#N/A
571SA,571HG,99.681,199.362,#N/A,#N/A
571SA,571SB,96.127,192.254,#N/A,#N/A
571SA,571SD,103.832,207.664,#N/A,#N/A
571SA,571CK,133.376,271.752,#N/A,#N/A
571SA,571CL,130.328,265.656,#N/A,#N/A
571SA,571FB,128.091,261.182,#N/A,6
571SA,571CD,136.393,272.786,#N/A,#N/A
571SA,571HN,135.211,270.422,#N/A,#N/A
571SA,571J,141.291,282.582,#N/A,#N/A
571SA,571JB,142.359,284.718,#N/A,#N/A
571SA,571KA,140.073,280.146,#N/A,#N/A
571SA,571KL,140.985,281.97,#N/A,#N/A
571SA,571FE,177.997,360.994,#N/A,#N/A
571SA,571MC,172.703,350.406,#N/A,#N/A
571SA,571MF,165.413,335.826,#N/A,#N/A
571SA,571M,162.236,329.472,#N/A,#N/A
571SA,571MB,155.015,315.03,#N/A,#N/A
571SA,571MD,170.109,345.218,#N/A,#N/A
571SA,571NA,155.861,311.722,#N/A,#N/A
571SA,571NE,148.979,297.958,#N/A,#N/A
571SA,571NC,147.75,295.5,#N/A,#N/A
571SA,571P,136.748,273.496,#N/A,#N/A
571SA,571PB,137.197,274.394,#N/A,#N/A
571SA,571PC,138.658,277.316,#N/A,#N/A
571SA,571PD,132.019,264.038,#N/A,#N/A
571SA,571AJ,139.171,278.342,#N/A,#N/A
571SA,571KJ,140.078,280.156,#N/A,#N/A
571SA,571PF,134.457,268.914,#N/A,#N/A
571SA,571PG,121.722,243.444,#N/A,#N/A
571SA,571PH,137.212,274.424,#N/A,#N/A
571SA,571AE,131.359,262.718,#N/A,#N/A
571SA,571HP,137.141,274.282,#N/A,#N/A
571SA,571QF,130.135,260.27,#N/A,#N/A
571SA,571QA,142.717,285.434,#N/A,#N/A
571SA,571QC,143.961,287.922,#N/A,#N/A
571SA,571QD,143.101,286.202,#N/A,#N/A
571SA,571QE,144.014,288.028,#N/A,#N/A
571SA,571QM,163.771,332.542,#N/A,#N/A
571SA,571L,58.231,116.462,#N/A,#N/A
571SA,571LA,61.491,122.982,#N/A,#N/A
571SA,571SF,35.09,70.18,#N/A,#N/A
571SA,571SE,4.955,9.91,#N/A,#N/A
571SA,571SP,17.323,34.646,#N/A,#N/A
571SA,571SQ,31.205,62.41,#N/A,#N/A
571SA,571ST,26.054,52.108,#N/A,#N/A
571SA,571NB,133.937,267.874,#N/A,#N/A
571SA,571NH,143.903,287.806,#N/A,8
571SA,571QB,141.313,282.626,#N/A,#N/A
571SA,571FX,150.785,306.57,#N/A,#N/A
571SA,571KM,143.897,292.794,#N/A,#N/A
571SA,571TC,173.061,346.122,#N/A,#N/A
571SA,571TB,155.391,310.782,#N/A,#N/A
571SA,571TE,162.03,324.06,#N/A,#N/A
571SA,571TK,152.664,305.328,#N/A,#N/A
571SA,571TP,170.681,341.362,#N/A,4
571SA,571W,160.372,320.744,#N/A,#N/A
571SA,571WA,157.265,319.53,#N/A,#N/A
571SA,571WW,162.743,330.486,#N/A,5
571SE,571AA,131.847,263.694,#N/A,#N/A
571SE,571AD,138.815,277.63,#N/A,#N/A
571SE,571AF,134.767,269.534,#N/A,#N/A
571SE,571AG,134.347,268.694,#N/A,#N/A
571SE,571AC,158.057,316.114,#N/A,#N/A
571SE,571AQ,153.888,307.776,#N/A,#N/A
571SE,571AM,135.066,270.132,#N/A,#N/A
571SE,571AB,159.082,318.164,#N/A,#N/A
571SE,571JC,160.304,320.608,#N/A,#N/A
571SE,571KH,169.819,339.638,#N/A,#N/A
571SE,571TH,114.758,229.516,#N/A,#N/A
571SE,571TL,148.118,296.236,#N/A,#N/A
571SE,571DA,145.82,291.64,#N/A,#N/A
571SE,571K,140.406,280.812,#N/A,#N/A
571SE,571KF,142.246,284.492,#N/A,#N/A
571SE,571KC,146.917,293.834,#N/A,#N/A
571SE,571TD,162.726,325.452,#N/A,#N/A
571SE,571TN,166.562,333.124,#N/A,#N/A
571SE,571HC,146.135,292.27,#N/A,#N/A
571SE,571TM,144.142,288.284,#N/A,#N/A
571SE,571B,136.501,273.002,#N/A,#N/A
571SE,571BM,128.581,257.162,#N/A,#N/A
571SE,571CAE,121.495,247.99,#N/A,#N/A
571SE,571FC,126.779,258.558,#N/A,#N/A
571SE,571FN,147.938,300.876,#N/A,#N/A
571SE,571LD,127.859,260.718,#N/A,#N/A
571SE,571FT,121.481,247.962,#N/A,#N/A
571SE,571KB,121.626,248.252,#N/A,#N/A
571SE,571CS,131.3,262.6,#N/A,#N/A
571SE,571D,139.177,278.354,#N/A,#N/A
571SE,571DC,139.376,278.752,#N/A,#N/A
571SE,571CC,133.59,272.18,#N/A,#N/A
571SE,571FQ,146.074,297.148,#N/A,#N/A
571SE,571HK,127.334,259.668,#N/A,#N/A
571SE,571E,130.51,261.02,#N/A,#N/A
571SE,571EA,132.044,264.088,#N/A,#N/A
571SE,571HB,164.982,329.964,#N/A,#N/A
571SE,571KT,163.365,326.73,#N/A,#N/A
571SE,571DB,152.029,304.058,#N/A,#N/A
571SE,571DJ,145.552,291.104,#N/A,#N/A
571SE,571H,167.079,334.158,#N/A,#N/A
571SE,571TF,156.57,313.14,#N/A,#N/A
571SE,571TQ,169.962,339.924,#N/A,#N/A
571SE,571FF,118.762,242.524,#N/A,#N/A
571SE,571FH,125.324,255.648,#N/A,#N/A
571SE,571FL,121.393,247.786,#N/A,#N/A
571SE,571FJ,78.242,156.484,#N/A,#N/A
571SE,571SC,55.938,111.876,#N/A,#N/A
571SE,571FG,184.21,373.42,#N/A,#N/A
571SE,571MQ,187.651,380.302,#N/A,#N/A
571SE,571NF,144.061,288.122,#N/A,#N/A
571SE,571NG,154.711,309.422,#N/A,#N/A
571SE,571FA,135.698,276.396,#N/A,#N/A
571SE,571FP,134.642,274.284,#N/A,#N/A
571SE,571HJ,129.547,264.094,#N/A,#N/A
571SE,571LB,136.193,277.386,#N/A,#N/A
571SE,571QKA,144.005,288.01,#N/A,#N/A
571SE,571QKB,156.918,313.836,#N/A,#N/A
571SE,571QKC,125.702,251.404,#N/A,#N/A
571SE,571QKD,155.615,311.23,#N/A,#N/A
571SE,571QKE,125.509,256.018,#N/A,#N/A
571SE,571QKF,135.058,270.116,#N/A,#N/A
571SE,571QKG,138.845,277.69,#N/A,#N/A
571SE,571QKT,0,5,#N/A,#N/A
571SE,571FM,121.963,248.926,#N/A,#N/A
571SE,571FD,135.401,275.802,#N/A,#N/A
571SE,571FR,124.787,254.574,#N/A,#N/A
571SE,571FS,147.179,299.358,#N/A,#N/A
571SE,571LH,131.372,267.744,#N/A,#N/A
571SE,571SH,117.478,239.956,#N/A,#N/A
571SE,571FK,82.372,164.744,#N/A,#N/A
571SE,571G,97.031,194.062,#N/A,7
571SE,571GB,104.548,209.096,#N/A,#N/A
571SE,571GC,90.795,181.59,#N/A,#N/A
571SE,571HG,95.104,190.208,#N/A,#N/A
571SE,571SB,91.55,183.1,#N/A,#N/A
571SE,571SD,99.255,198.51,#N/A,#N/A
571SE,571CK,128.799,262.598,#N/A,#N/A
571SE,571CL,125.751,256.502,#N/A,#N/A
571SE,571FB,123.514,252.028,#N/A,6
571SE,571CD,131.816,263.632,#N/A,#N/A
571SE,571HN,130.634,261.268,#N/A,#N/A
571SE,571J,136.714,273.428,#N/A,#N/A
571SE,571JB,137.782,275.564,#N/A,#N/A
571SE,571KA,135.496,270.992,#N/A,#N/A
571SE,571KL,136.408,272.816,#N/A,#N/A
571SE,571FE,173.42,351.84,#N/A,#N/A
571SE,571MC,168.126,341.252,#N/A,#N/A
571SE,571MF,160.836,326.672,#N/A,#N/A
571SE,571M,157.659,320.318,#N/A,#N/A
571SE,571MB,150.438,305.876,#N/A,#N/A
